bootstrap_id,target_sample_type,target_electoral_group,n,prop_bootstrap
436,voter,MODERATE,169,0.169
437,abstention,ABSTENTION,506,0.506
437,voter,AUTHORITARIAN,128,0.128
437,voter,CONSERVATIVE,129,0.129
437,voter,LEFT,68,0.068
437,voter,MODERATE,169,0.169
438,abstention,ABSTENTION,506,0.506
438,voter,AUTHORITARIAN,128,0.128
438,voter,CONSERVATIVE,129,0.129
438,voter,LEFT,68,0.068
438,voter,MODERATE,169,0.169
439,abstention,ABSTENTION,506,0.506
439,voter,AUTHORITARIAN,128,0.128
439,voter,CONSERVATIVE,129,0.129
439,voter,LEFT,68,0.068
439,voter,MODERATE,169,0.169
440,abstention,ABSTENTION,506,0.506
440,voter,AUTHORITARIAN,128,0.128
440,voter,CONSERVATIVE,129,0.129
440,voter,LEFT,68,0.068
440,voter,MODERATE,169,0.169
441,abstention,ABSTENTION,506,0.506
441,voter,AUTHORITARIAN,128,0.128
441,voter,CONSERVATIVE,129,0.129
441,voter,LEFT,68,0.068
441,voter,MODERATE,169,0.169
442,abstention,ABSTENTION,506,0.506
442,voter,AUTHORITARIAN,128,0.128
442,voter,CONSERVATIVE,129,0.129
442,voter,LEFT,68,0.068
442,voter,MODERATE,169,0.169
443,abstention,ABSTENTION,506,0.506
443,voter,AUTHORITARIAN,128,0.128
443,voter,CONSERVATIVE,129,0.129
443,voter,LEFT,68,0.068
443,voter,MODERATE,169,0.169
444,abstention,ABSTENTION,506,0.506
444,voter,AUTHORITARIAN,128,0.128
444,voter,CONSERVATIVE,129,0.129
444,voter,LEFT,68,0.068
444,voter,MODERATE,169,0.169
445,abstention,ABSTENTION,506,0.506
445,voter,AUTHORITARIAN,128,0.128
445,voter,CONSERVATIVE,129,0.129
445,voter,LEFT,68,0.068
445,voter,MODERATE,169,0.169
446,abstention,ABSTENTION,506,0.506
446,voter,AUTHORITARIAN,128,0.128
446,voter,CONSERVATIVE,129,0.129
446,voter,LEFT,68,0.068
446,voter,MODERATE,169,0.169
447,abstention,ABSTENTION,506,0.506
447,voter,AUTHORITARIAN,128,0.128
447,voter,CONSERVATIVE,129,0.129
447,voter,LEFT,68,0.068
447,voter,MODERATE,169,0.169
448,abstention,ABSTENTION,506,0.506
448,voter,AUTHORITARIAN,128,0.128
448,voter,CONSERVATIVE,129,0.129
448,voter,LEFT,68,0.068
448,voter,MODERATE,169,0.169
449,abstention,ABSTENTION,506,0.506
449,voter,AUTHORITARIAN,128,0.128
449,voter,CONSERVATIVE,129,0.129
449,voter,LEFT,68,0.068
449,voter,MODERATE,169,0.169
450,abstention,ABSTENTION,506,0.506
450,voter,AUTHORITARIAN,128,0.128
450,voter,CONSERVATIVE,129,0.129
450,voter,LEFT,68,0.068
450,voter,MODERATE,169,0.169
451,abstention,ABSTENTION,506,0.506
451,voter,AUTHORITARIAN,128,0.128
451,voter,CONSERVATIVE,129,0.129
451,voter,LEFT,68,0.068
451,voter,MODERATE,169,0.169
452,abstention,ABSTENTION,506,0.506
452,voter,AUTHORITARIAN,128,0.128
452,voter,CONSERVATIVE,129,0.129
452,voter,LEFT,68,0.068
452,voter,MODERATE,169,0.169
453,abstention,ABSTENTION,506,0.506
453,voter,AUTHORITARIAN,128,0.128
453,voter,CONSERVATIVE,129,0.129
453,voter,LEFT,68,0.068
453,voter,MODERATE,169,0.169
454,abstention,ABSTENTION,506,0.506
454,voter,AUTHORITARIAN,128,0.128
454,voter,CONSERVATIVE,129,0.129
454,voter,LEFT,68,0.068
454,voter,MODERATE,169,0.169
455,abstention,ABSTENTION,506,0.506
455,voter,AUTHORITARIAN,128,0.128
455,voter,CONSERVATIVE,129,0.129
455,voter,LEFT,68,0.068
455,voter,MODERATE,169,0.169
456,abstention,ABSTENTION,506,0.506
456,voter,AUTHORITARIAN,128,0.128
456,voter,CONSERVATIVE,129,0.129
456,voter,LEFT,68,0.068
456,voter,MODERATE,169,0.169
457,abstention,ABSTENTION,506,0.506
457,voter,AUTHORITARIAN,128,0.128
457,voter,CONSERVATIVE,129,0.129
457,voter,LEFT,68,0.068
457,voter,MODERATE,169,0.169
458,abstention,ABSTENTION,506,0.506
458,voter,AUTHORITARIAN,128,0.128
458,voter,CONSERVATIVE,129,0.129
458,voter,LEFT,68,0.068
458,voter,MODERATE,169,0.169
459,abstention,ABSTENTION,506,0.506
459,voter,AUTHORITARIAN,128,0.128
459,voter,CONSERVATIVE,129,0.129
459,voter,LEFT,68,0.068
459,voter,MODERATE,169,0.169
460,abstention,ABSTENTION,506,0.506
460,voter,AUTHORITARIAN,128,0.128
460,voter,CONSERVATIVE,129,0.129
460,voter,LEFT,68,0.068
460,voter,MODERATE,169,0.169
461,abstention,ABSTENTION,506,0.506
461,voter,AUTHORITARIAN,128,0.128
461,voter,CONSERVATIVE,129,0.129
461,voter,LEFT,68,0.068
461,voter,MODERATE,169,0.169
462,abstention,ABSTENTION,506,0.506
462,voter,AUTHORITARIAN,128,0.128
462,voter,CONSERVATIVE,129,0.129
462,voter,LEFT,68,0.068
462,voter,MODERATE,169,0.169
463,abstention,ABSTENTION,506,0.506
463,voter,AUTHORITARIAN,128,0.128
463,voter,CONSERVATIVE,129,0.129
463,voter,LEFT,68,0.068
463,voter,MODERATE,169,0.169
464,abstention,ABSTENTION,506,0.506
464,voter,AUTHORITARIAN,128,0.128
464,voter,CONSERVATIVE,129,0.129
464,voter,LEFT,68,0.068
464,voter,MODERATE,169,0.169
465,abstention,ABSTENTION,506,0.506
465,voter,AUTHORITARIAN,128,0.128
465,voter,CONSERVATIVE,129,0.129
465,voter,LEFT,68,0.068
465,voter,MODERATE,169,0.169
466,abstention,ABSTENTION,506,0.506
466,voter,AUTHORITARIAN,128,0.128
466,voter,CONSERVATIVE,129,0.129
466,voter,LEFT,68,0.068
466,voter,MODERATE,169,0.169
467,abstention,ABSTENTION,506,0.506
467,voter,AUTHORITARIAN,128,0.128
467,voter,CONSERVATIVE,129,0.129
467,voter,LEFT,68,0.068
467,voter,MODERATE,169,0.169
468,abstention,ABSTENTION,506,0.506
468,voter,AUTHORITARIAN,128,0.128
468,voter,CONSERVATIVE,129,0.129
468,voter,LEFT,68,0.068
468,voter,MODERATE,169,0.169
469,abstention,ABSTENTION,506,0.506
469,voter,AUTHORITARIAN,128,0.128
469,voter,CONSERVATIVE,129,0.129
469,voter,LEFT,68,0.068
469,voter,MODERATE,169,0.169
470,abstention,ABSTENTION,506,0.506
470,voter,AUTHORITARIAN,128,0.128
470,voter,CONSERVATIVE,129,0.129
470,voter,LEFT,68,0.068
470,voter,MODERATE,169,0.169
471,abstention,ABSTENTION,506,0.506
471,voter,AUTHORITARIAN,128,0.128
471,voter,CONSERVATIVE,129,0.129
471,voter,LEFT,68,0.068
471,voter,MODERATE,169,0.169
472,abstention,ABSTENTION,506,0.506
472,voter,AUTHORITARIAN,128,0.128
472,voter,CONSERVATIVE,129,0.129
472,voter,LEFT,68,0.068
472,voter,MODERATE,169,0.169
473,abstention,ABSTENTION,506,0.506
473,voter,AUTHORITARIAN,128,0.128
473,voter,CONSERVATIVE,129,0.129
473,voter,LEFT,68,0.068
473,voter,MODERATE,169,0.169
474,abstention,ABSTENTION,506,0.506
474,voter,AUTHORITARIAN,128,0.128
474,voter,CONSERVATIVE,129,0.129
474,voter,LEFT,68,0.068
474,voter,MODERATE,169,0.169
475,abstention,ABSTENTION,506,0.506
475,voter,AUTHORITARIAN,128,0.128
475,voter,CONSERVATIVE,129,0.129
475,voter,LEFT,68,0.068
475,voter,MODERATE,169,0.169
476,abstention,ABSTENTION,506,0.506
476,voter,AUTHORITARIAN,128,0.128
476,voter,CONSERVATIVE,129,0.129
476,voter,LEFT,68,0.068
476,voter,MODERATE,169,0.169
477,abstention,ABSTENTION,506,0.506
477,voter,AUTHORITARIAN,128,0.128
477,voter,CONSERVATIVE,129,0.129
477,voter,LEFT,68,0.068
477,voter,MODERATE,169,0.169
478,abstention,ABSTENTION,506,0.506
478,voter,AUTHORITARIAN,128,0.128
478,voter,CONSERVATIVE,129,0.129
478,voter,LEFT,68,0.068
478,voter,MODERATE,169,0.169
479,abstention,ABSTENTION,506,0.506
479,voter,AUTHORITARIAN,128,0.128
479,voter,CONSERVATIVE,129,0.129
479,voter,LEFT,68,0.068
479,voter,MODERATE,169,0.169
480,abstention,ABSTENTION,506,0.506
480,voter,AUTHORITARIAN,128,0.128
480,voter,CONSERVATIVE,129,0.129
480,voter,LEFT,68,0.068
480,voter,MODERATE,169,0.169
481,abstention,ABSTENTION,506,0.506
481,voter,AUTHORITARIAN,128,0.128
481,voter,CONSERVATIVE,129,0.129
481,voter,LEFT,68,0.068
481,voter,MODERATE,169,0.169
482,abstention,ABSTENTION,506,0.506
482,voter,AUTHORITARIAN,128,0.128
482,voter,CONSERVATIVE,129,0.129
482,voter,LEFT,68,0.068
482,voter,MODERATE,169,0.169
483,abstention,ABSTENTION,506,0.506
483,voter,AUTHORITARIAN,128,0.128
483,voter,CONSERVATIVE,129,0.129
483,voter,LEFT,68,0.068
483,voter,MODERATE,169,0.169
484,abstention,ABSTENTION,506,0.506
484,voter,AUTHORITARIAN,128,0.128
484,voter,CONSERVATIVE,129,0.129
484,voter,LEFT,68,0.068
484,voter,MODERATE,169,0.169
485,abstention,ABSTENTION,506,0.506
485,voter,AUTHORITARIAN,128,0.128
485,voter,CONSERVATIVE,129,0.129
485,voter,LEFT,68,0.068
485,voter,MODERATE,169,0.169
486,abstention,ABSTENTION,506,0.506
486,voter,AUTHORITARIAN,128,0.128
486,voter,CONSERVATIVE,129,0.129
486,voter,LEFT,68,0.068
486,voter,MODERATE,169,0.169
487,abstention,ABSTENTION,506,0.506
487,voter,AUTHORITARIAN,128,0.128
487,voter,CONSERVATIVE,129,0.129
487,voter,LEFT,68,0.068
487,voter,MODERATE,169,0.169
488,abstention,ABSTENTION,506,0.506
488,voter,AUTHORITARIAN,128,0.128
488,voter,CONSERVATIVE,129,0.129
488,voter,LEFT,68,0.068
488,voter,MODERATE,169,0.169
489,abstention,ABSTENTION,506,0.506
489,voter,AUTHORITARIAN,128,0.128
489,voter,CONSERVATIVE,129,0.129
489,voter,LEFT,68,0.068
489,voter,MODERATE,169,0.169
490,abstention,ABSTENTION,506,0.506
490,voter,AUTHORITARIAN,128,0.128
490,voter,CONSERVATIVE,129,0.129
490,voter,LEFT,68,0.068
490,voter,MODERATE,169,0.169
491,abstention,ABSTENTION,506,0.506
491,voter,AUTHORITARIAN,128,0.128
491,voter,CONSERVATIVE,129,0.129
491,voter,LEFT,68,0.068
491,voter,MODERATE,169,0.169
492,abstention,ABSTENTION,506,0.506
492,voter,AUTHORITARIAN,128,0.128
492,voter,CONSERVATIVE,129,0.129
492,voter,LEFT,68,0.068
492,voter,MODERATE,169,0.169
493,abstention,ABSTENTION,506,0.506
493,voter,AUTHORITARIAN,128,0.128
493,voter,CONSERVATIVE,129,0.129
493,voter,LEFT,68,0.068
493,voter,MODERATE,169,0.169
494,abstention,ABSTENTION,506,0.506
494,voter,AUTHORITARIAN,128,0.128
494,voter,CONSERVATIVE,129,0.129
494,voter,LEFT,68,0.068
494,voter,MODERATE,169,0.169
495,abstention,ABSTENTION,506,0.506
495,voter,AUTHORITARIAN,128,0.128
495,voter,CONSERVATIVE,129,0.129
495,voter,LEFT,68,0.068
495,voter,MODERATE,169,0.169
496,abstention,ABSTENTION,506,0.506
496,voter,AUTHORITARIAN,128,0.128
496,voter,CONSERVATIVE,129,0.129
496,voter,LEFT,68,0.068
496,voter,MODERATE,169,0.169
497,abstention,ABSTENTION,506,0.506
497,voter,AUTHORITARIAN,128,0.128
497,voter,CONSERVATIVE,129,0.129
497,voter,LEFT,68,0.068
497,voter,MODERATE,169,0.169
498,abstention,ABSTENTION,506,0.506
498,voter,AUTHORITARIAN,128,0.128
498,voter,CONSERVATIVE,129,0.129
498,voter,LEFT,68,0.068
498,voter,MODERATE,169,0.169
499,abstention,ABSTENTION,506,0.506
499,voter,AUTHORITARIAN,128,0.128
499,voter,CONSERVATIVE,129,0.129
499,voter,LEFT,68,0.068
499,voter,MODERATE,169,0.169
500,abstention,ABSTENTION,506,0.506
500,voter,AUTHORITARIAN,128,0.128
500,voter,CONSERVATIVE,129,0.129
500,voter,LEFT,68,0.068
500,voter,MODERATE,169,0.169
501,abstention,ABSTENTION,506,0.506
501,voter,AUTHORITARIAN,128,0.128
501,voter,CONSERVATIVE,129,0.129
501,voter,LEFT,68,0.068
501,voter,MODERATE,169,0.169
502,abstention,ABSTENTION,506,0.506
502,voter,AUTHORITARIAN,128,0.128
502,voter,CONSERVATIVE,129,0.129
502,voter,LEFT,68,0.068
502,voter,MODERATE,169,0.169
503,abstention,ABSTENTION,506,0.506
503,voter,AUTHORITARIAN,128,0.128
503,voter,CONSERVATIVE,129,0.129
503,voter,LEFT,68,0.068
503,voter,MODERATE,169,0.169
504,abstention,ABSTENTION,506,0.506
504,voter,AUTHORITARIAN,128,0.128
504,voter,CONSERVATIVE,129,0.129
504,voter,LEFT,68,0.068
504,voter,MODERATE,169,0.169
505,abstention,ABSTENTION,506,0.506
505,voter,AUTHORITARIAN,128,0.128
505,voter,CONSERVATIVE,129,0.129
505,voter,LEFT,68,0.068
505,voter,MODERATE,169,0.169
506,abstention,ABSTENTION,506,0.506
506,voter,AUTHORITARIAN,128,0.128
506,voter,CONSERVATIVE,129,0.129
506,voter,LEFT,68,0.068
506,voter,MODERATE,169,0.169
507,abstention,ABSTENTION,506,0.506
507,voter,AUTHORITARIAN,128,0.128
507,voter,CONSERVATIVE,129,0.129
507,voter,LEFT,68,0.068
507,voter,MODERATE,169,0.169
508,abstention,ABSTENTION,506,0.506
508,voter,AUTHORITARIAN,128,0.128
508,voter,CONSERVATIVE,129,0.129
508,voter,LEFT,68,0.068
508,voter,MODERATE,169,0.169
509,abstention,ABSTENTION,506,0.506
509,voter,AUTHORITARIAN,128,0.128
509,voter,CONSERVATIVE,129,0.129
509,voter,LEFT,68,0.068
509,voter,MODERATE,169,0.169
510,abstention,ABSTENTION,506,0.506
510,voter,AUTHORITARIAN,128,0.128
510,voter,CONSERVATIVE,129,0.129
510,voter,LEFT,68,0.068
510,voter,MODERATE,169,0.169
511,abstention,ABSTENTION,506,0.506
511,voter,AUTHORITARIAN,128,0.128
511,voter,CONSERVATIVE,129,0.129
511,voter,LEFT,68,0.068
511,voter,MODERATE,169,0.169
512,abstention,ABSTENTION,506,0.506
512,voter,AUTHORITARIAN,128,0.128
512,voter,CONSERVATIVE,129,0.129
512,voter,LEFT,68,0.068
512,voter,MODERATE,169,0.169
513,abstention,ABSTENTION,506,0.506
513,voter,AUTHORITARIAN,128,0.128
513,voter,CONSERVATIVE,129,0.129
513,voter,LEFT,68,0.068
513,voter,MODERATE,169,0.169
514,abstention,ABSTENTION,506,0.506
514,voter,AUTHORITARIAN,128,0.128
514,voter,CONSERVATIVE,129,0.129
514,voter,LEFT,68,0.068
514,voter,MODERATE,169,0.169
515,abstention,ABSTENTION,506,0.506
515,voter,AUTHORITARIAN,128,0.128
515,voter,CONSERVATIVE,129,0.129
515,voter,LEFT,68,0.068
515,voter,MODERATE,169,0.169
516,abstention,ABSTENTION,506,0.506
516,voter,AUTHORITARIAN,128,0.128
516,voter,CONSERVATIVE,129,0.129
516,voter,LEFT,68,0.068
516,voter,MODERATE,169,0.169
517,abstention,ABSTENTION,506,0.506
517,voter,AUTHORITARIAN,128,0.128
517,voter,CONSERVATIVE,129,0.129
517,voter,LEFT,68,0.068
517,voter,MODERATE,169,0.169
518,abstention,ABSTENTION,506,0.506
518,voter,AUTHORITARIAN,128,0.128
518,voter,CONSERVATIVE,129,0.129
518,voter,LEFT,68,0.068
518,voter,MODERATE,169,0.169
519,abstention,ABSTENTION,506,0.506
519,voter,AUTHORITARIAN,128,0.128
519,voter,CONSERVATIVE,129,0.129
519,voter,LEFT,68,0.068
519,voter,MODERATE,169,0.169
520,abstention,ABSTENTION,506,0.506
520,voter,AUTHORITARIAN,128,0.128
520,voter,CONSERVATIVE,129,0.129
520,voter,LEFT,68,0.068
520,voter,MODERATE,169,0.169
521,abstention,ABSTENTION,506,0.506
521,voter,AUTHORITARIAN,128,0.128
521,voter,CONSERVATIVE,129,0.129
521,voter,LEFT,68,0.068
521,voter,MODERATE,169,0.169
522,abstention,ABSTENTION,506,0.506
522,voter,AUTHORITARIAN,128,0.128
522,voter,CONSERVATIVE,129,0.129
522,voter,LEFT,68,0.068
522,voter,MODERATE,169,0.169
523,abstention,ABSTENTION,506,0.506
523,voter,AUTHORITARIAN,128,0.128
523,voter,CONSERVATIVE,129,0.129
523,voter,LEFT,68,0.068
523,voter,MODERATE,169,0.169
524,abstention,ABSTENTION,506,0.506
524,voter,AUTHORITARIAN,128,0.128
524,voter,CONSERVATIVE,129,0.129
524,voter,LEFT,68,0.068
524,voter,MODERATE,169,0.169
525,abstention,ABSTENTION,506,0.506
525,voter,AUTHORITARIAN,128,0.128
525,voter,CONSERVATIVE,129,0.129
525,voter,LEFT,68,0.068
525,voter,MODERATE,169,0.169
526,abstention,ABSTENTION,506,0.506
526,voter,AUTHORITARIAN,128,0.128
526,voter,CONSERVATIVE,129,0.129
526,voter,LEFT,68,0.068
526,voter,MODERATE,169,0.169
527,abstention,ABSTENTION,506,0.506
527,voter,AUTHORITARIAN,128,0.128
527,voter,CONSERVATIVE,129,0.129
527,voter,LEFT,68,0.068
527,voter,MODERATE,169,0.169
528,abstention,ABSTENTION,506,0.506
528,voter,AUTHORITARIAN,128,0.128
528,voter,CONSERVATIVE,129,0.129
528,voter,LEFT,68,0.068
528,voter,MODERATE,169,0.169
529,abstention,ABSTENTION,506,0.506
529,voter,AUTHORITARIAN,128,0.128
529,voter,CONSERVATIVE,129,0.129
529,voter,LEFT,68,0.068
529,voter,MODERATE,169,0.169
530,abstention,ABSTENTION,506,0.506
530,voter,AUTHORITARIAN,128,0.128
530,voter,CONSERVATIVE,129,0.129
530,voter,LEFT,68,0.068
530,voter,MODERATE,169,0.169
531,abstention,ABSTENTION,506,0.506
531,voter,AUTHORITARIAN,128,0.128
531,voter,CONSERVATIVE,129,0.129
531,voter,LEFT,68,0.068
531,voter,MODERATE,169,0.169
532,abstention,ABSTENTION,506,0.506
532,voter,AUTHORITARIAN,128,0.128
532,voter,CONSERVATIVE,129,0.129
532,voter,LEFT,68,0.068
532,voter,MODERATE,169,0.169
533,abstention,ABSTENTION,506,0.506
533,voter,AUTHORITARIAN,128,0.128
533,voter,CONSERVATIVE,129,0.129
533,voter,LEFT,68,0.068
533,voter,MODERATE,169,0.169
534,abstention,ABSTENTION,506,0.506
534,voter,AUTHORITARIAN,128,0.128
534,voter,CONSERVATIVE,129,0.129
534,voter,LEFT,68,0.068
534,voter,MODERATE,169,0.169
535,abstention,ABSTENTION,506,0.506
535,voter,AUTHORITARIAN,128,0.128
535,voter,CONSERVATIVE,129,0.129
535,voter,LEFT,68,0.068
535,voter,MODERATE,169,0.169
536,abstention,ABSTENTION,506,0.506
536,voter,AUTHORITARIAN,128,0.128
536,voter,CONSERVATIVE,129,0.129
536,voter,LEFT,68,0.068
536,voter,MODERATE,169,0.169
537,abstention,ABSTENTION,506,0.506
537,voter,AUTHORITARIAN,128,0.128
537,voter,CONSERVATIVE,129,0.129
537,voter,LEFT,68,0.068
537,voter,MODERATE,169,0.169
538,abstention,ABSTENTION,506,0.506
538,voter,AUTHORITARIAN,128,0.128
538,voter,CONSERVATIVE,129,0.129
538,voter,LEFT,68,0.068
538,voter,MODERATE,169,0.169
539,abstention,ABSTENTION,506,0.506
539,voter,AUTHORITARIAN,128,0.128
539,voter,CONSERVATIVE,129,0.129
539,voter,LEFT,68,0.068
539,voter,MODERATE,169,0.169
540,abstention,ABSTENTION,506,0.506
540,voter,AUTHORITARIAN,128,0.128
540,voter,CONSERVATIVE,129,0.129
540,voter,LEFT,68,0.068
540,voter,MODERATE,169,0.169
541,abstention,ABSTENTION,506,0.506
541,voter,AUTHORITARIAN,128,0.128
541,voter,CONSERVATIVE,129,0.129
541,voter,LEFT,68,0.068
541,voter,MODERATE,169,0.169
542,abstention,ABSTENTION,506,0.506
542,voter,AUTHORITARIAN,128,0.128
542,voter,CONSERVATIVE,129,0.129
542,voter,LEFT,68,0.068
542,voter,MODERATE,169,0.169
543,abstention,ABSTENTION,506,0.506
543,voter,AUTHORITARIAN,128,0.128
543,voter,CONSERVATIVE,129,0.129
543,voter,LEFT,68,0.068
543,voter,MODERATE,169,0.169
544,abstention,ABSTENTION,506,0.506
544,voter,AUTHORITARIAN,128,0.128
544,voter,CONSERVATIVE,129,0.129
544,voter,LEFT,68,0.068
544,voter,MODERATE,169,0.169
545,abstention,ABSTENTION,506,0.506
545,voter,AUTHORITARIAN,128,0.128
545,voter,CONSERVATIVE,129,0.129
545,voter,LEFT,68,0.068
545,voter,MODERATE,169,0.169
546,abstention,ABSTENTION,506,0.506
546,voter,AUTHORITARIAN,128,0.128
546,voter,CONSERVATIVE,129,0.129
546,voter,LEFT,68,0.068
546,voter,MODERATE,169,0.169
547,abstention,ABSTENTION,506,0.506
547,voter,AUTHORITARIAN,128,0.128
547,voter,CONSERVATIVE,129,0.129
547,voter,LEFT,68,0.068
547,voter,MODERATE,169,0.169
548,abstention,ABSTENTION,506,0.506
548,voter,AUTHORITARIAN,128,0.128
548,voter,CONSERVATIVE,129,0.129
548,voter,LEFT,68,0.068
548,voter,MODERATE,169,0.169
549,abstention,ABSTENTION,506,0.506
549,voter,AUTHORITARIAN,128,0.128
549,voter,CONSERVATIVE,129,0.129
549,voter,LEFT,68,0.068
549,voter,MODERATE,169,0.169
550,abstention,ABSTENTION,506,0.506
550,voter,AUTHORITARIAN,128,0.128
550,voter,CONSERVATIVE,129,0.129
550,voter,LEFT,68,0.068
550,voter,MODERATE,169,0.169
551,abstention,ABSTENTION,506,0.506
551,voter,AUTHORITARIAN,128,0.128
551,voter,CONSERVATIVE,129,0.129
551,voter,LEFT,68,0.068
551,voter,MODERATE,169,0.169
552,abstention,ABSTENTION,506,0.506
552,voter,AUTHORITARIAN,128,0.128
552,voter,CONSERVATIVE,129,0.129
552,voter,LEFT,68,0.068
552,voter,MODERATE,169,0.169
553,abstention,ABSTENTION,506,0.506
553,voter,AUTHORITARIAN,128,0.128
553,voter,CONSERVATIVE,129,0.129
553,voter,LEFT,68,0.068
553,voter,MODERATE,169,0.169
554,abstention,ABSTENTION,506,0.506
554,voter,AUTHORITARIAN,128,0.128
554,voter,CONSERVATIVE,129,0.129
554,voter,LEFT,68,0.068
554,voter,MODERATE,169,0.169
555,abstention,ABSTENTION,506,0.506
555,voter,AUTHORITARIAN,128,0.128
555,voter,CONSERVATIVE,129,0.129
555,voter,LEFT,68,0.068
555,voter,MODERATE,169,0.169
556,abstention,ABSTENTION,506,0.506
556,voter,AUTHORITARIAN,128,0.128
556,voter,CONSERVATIVE,129,0.129
556,voter,LEFT,68,0.068
556,voter,MODERATE,169,0.169
557,abstention,ABSTENTION,506,0.506
557,voter,AUTHORITARIAN,128,0.128
557,voter,CONSERVATIVE,129,0.129
557,voter,LEFT,68,0.068
557,voter,MODERATE,169,0.169
558,abstention,ABSTENTION,506,0.506
558,voter,AUTHORITARIAN,128,0.128
558,voter,CONSERVATIVE,129,0.129
558,voter,LEFT,68,0.068
558,voter,MODERATE,169,0.169
559,abstention,ABSTENTION,506,0.506
559,voter,AUTHORITARIAN,128,0.128
559,voter,CONSERVATIVE,129,0.129
559,voter,LEFT,68,0.068
559,voter,MODERATE,169,0.169
560,abstention,ABSTENTION,506,0.506
560,voter,AUTHORITARIAN,128,0.128
560,voter,CONSERVATIVE,129,0.129
560,voter,LEFT,68,0.068
560,voter,MODERATE,169,0.169
561,abstention,ABSTENTION,506,0.506
561,voter,AUTHORITARIAN,128,0.128
561,voter,CONSERVATIVE,129,0.129
561,voter,LEFT,68,0.068
561,voter,MODERATE,169,0.169
562,abstention,ABSTENTION,506,0.506
562,voter,AUTHORITARIAN,128,0.128
562,voter,CONSERVATIVE,129,0.129
562,voter,LEFT,68,0.068
562,voter,MODERATE,169,0.169
563,abstention,ABSTENTION,506,0.506
563,voter,AUTHORITARIAN,128,0.128
563,voter,CONSERVATIVE,129,0.129
563,voter,LEFT,68,0.068
563,voter,MODERATE,169,0.169
564,abstention,ABSTENTION,506,0.506
564,voter,AUTHORITARIAN,128,0.128
564,voter,CONSERVATIVE,129,0.129
564,voter,LEFT,68,0.068
564,voter,MODERATE,169,0.169
565,abstention,ABSTENTION,506,0.506
565,voter,AUTHORITARIAN,128,0.128
565,voter,CONSERVATIVE,129,0.129
565,voter,LEFT,68,0.068
565,voter,MODERATE,169,0.169
566,abstention,ABSTENTION,506,0.506
566,voter,AUTHORITARIAN,128,0.128
566,voter,CONSERVATIVE,129,0.129
566,voter,LEFT,68,0.068
566,voter,MODERATE,169,0.169
567,abstention,ABSTENTION,506,0.506
567,voter,AUTHORITARIAN,128,0.128
567,voter,CONSERVATIVE,129,0.129
567,voter,LEFT,68,0.068
567,voter,MODERATE,169,0.169
568,abstention,ABSTENTION,506,0.506
568,voter,AUTHORITARIAN,128,0.128
568,voter,CONSERVATIVE,129,0.129
568,voter,LEFT,68,0.068
568,voter,MODERATE,169,0.169
569,abstention,ABSTENTION,506,0.506
569,voter,AUTHORITARIAN,128,0.128
569,voter,CONSERVATIVE,129,0.129
569,voter,LEFT,68,0.068
569,voter,MODERATE,169,0.169
570,abstention,ABSTENTION,506,0.506
570,voter,AUTHORITARIAN,128,0.128
570,voter,CONSERVATIVE,129,0.129
570,voter,LEFT,68,0.068
570,voter,MODERATE,169,0.169
571,abstention,ABSTENTION,506,0.506
571,voter,AUTHORITARIAN,128,0.128
571,voter,CONSERVATIVE,129,0.129
571,voter,LEFT,68,0.068
571,voter,MODERATE,169,0.169
572,abstention,ABSTENTION,506,0.506
572,voter,AUTHORITARIAN,128,0.128
572,voter,CONSERVATIVE,129,0.129
572,voter,LEFT,68,0.068
572,voter,MODERATE,169,0.169
573,abstention,ABSTENTION,506,0.506
573,voter,AUTHORITARIAN,128,0.128
573,voter,CONSERVATIVE,129,0.129
573,voter,LEFT,68,0.068
573,voter,MODERATE,169,0.169
574,abstention,ABSTENTION,506,0.506
574,voter,AUTHORITARIAN,128,0.128
574,voter,CONSERVATIVE,129,0.129
574,voter,LEFT,68,0.068
574,voter,MODERATE,169,0.169
575,abstention,ABSTENTION,506,0.506
575,voter,AUTHORITARIAN,128,0.128
575,voter,CONSERVATIVE,129,0.129
575,voter,LEFT,68,0.068
575,voter,MODERATE,169,0.169
576,abstention,ABSTENTION,506,0.506
576,voter,AUTHORITARIAN,128,0.128
576,voter,CONSERVATIVE,129,0.129
576,voter,LEFT,68,0.068
576,voter,MODERATE,169,0.169
577,abstention,ABSTENTION,506,0.506
577,voter,AUTHORITARIAN,128,0.128
577,voter,CONSERVATIVE,129,0.129
577,voter,LEFT,68,0.068
577,voter,MODERATE,169,0.169
578,abstention,ABSTENTION,506,0.506
578,voter,AUTHORITARIAN,128,0.128
578,voter,CONSERVATIVE,129,0.129
578,voter,LEFT,68,0.068
578,voter,MODERATE,169,0.169
579,abstention,ABSTENTION,506,0.506
579,voter,AUTHORITARIAN,128,0.128
579,voter,CONSERVATIVE,129,0.129
579,voter,LEFT,68,0.068
579,voter,MODERATE,169,0.169
580,abstention,ABSTENTION,506,0.506
580,voter,AUTHORITARIAN,128,0.128
580,voter,CONSERVATIVE,129,0.129
580,voter,LEFT,68,0.068
580,voter,MODERATE,169,0.169
581,abstention,ABSTENTION,506,0.506
581,voter,AUTHORITARIAN,128,0.128
581,voter,CONSERVATIVE,129,0.129
581,voter,LEFT,68,0.068
581,voter,MODERATE,169,0.169
582,abstention,ABSTENTION,506,0.506
