global_participant_key,dataset_source,source_survey,source_file,source_row,participant_key,age_raw,gender_raw,country_raw,country_code,diego_scale_assumption,diego_noise_added,diego_noise_sd,diego__q1,diego__q2,diego__q3,diego__q4,diego__q5,diego__q6,diego__q7,diego__q21_1,diego__q21_2,diego__q21_3,diego__q21_4,diego__q21_5,diego__q21_6,diego__q21_7,diego__q21_8,diego__q22_1,diego__q22_2,diego__q22_3,diego__q22_4,diego__q22_5,diego__q22_6,diego__q22_7,diego__q22_8,diego__q23_1,diego__q23_2,diego__q23_3,diego__q23_4,diego__q23_5,diego__q23_6,diego__q23_7,diego__q23_8,diego__q24_1,diego__q24_2,diego__q24_3,diego__q24_4,diego__q24_5,diego__q24_6,diego__q24_7,diego__q24_8,diego_det_01_0_100,diego_det_02_0_100,diego_det_03_0_100,diego_det_04_0_100,diego_det_05_0_100,diego_det_06_0_100,diego_det_07_0_100,diego_det_08_0_100,diego_det_09_0_100,diego_det_10_0_100,diego_det_11_0_100,diego_det_12_0_100,diego_det_13_0_100,diego_det_14_0_100,diego_det_15_0_100,diego_det_16_0_100,diego_det_17_0_100,diego_det_18_0_100,diego_det_19_0_100,diego_det_20_0_100,diego_det_21_0_100,diego_det_22_0_100,diego_det_23_0_100,diego_det_24_0_100,diego_det_25_0_100,diego_det_26_0_100,diego_det_27_0_100,diego_det_28_0_100,diego_det_29_0_100,diego_det_30_0_100,diego_det_31_0_100,diego_det_32_0_100
diego__diego_1413,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1413,diego_1413,26-39,Male,The Netherlands,NL,1_5,FALSE,NA,26-39,Male,The Netherlands,Vocational training,Paid employee (public sector),1,"20,000 - 49,999 euros per year",2,4,4,5,3,3,4,5,4,5,5,3,4,4,2,2,4,5,4,4,5,2,3,2,2,4,3,4,2,3,2,2,25,75,75,100,50,50,75,100,75,100,100,50,75,75,25,25,75,100,75,75,100,25,50,25,25,75,50,75,25,50,25,25
diego__diego_1414,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1414,diego_1414,18-25,Male,The Netherlands,NL,1_5,FALSE,NA,18-25,Male,The Netherlands,Undergraduate (Bachelor's) degree,Student,None,"Less than 20,000 euros per year",3,4,2,2,4,3,3,2,5,5,1,3,3,4,3,2,2,3,4,4,2,3,3,1,3,2,3,3,5,3,3,2,50,75,25,25,75,50,50,25,100,100,0,50,50,75,50,25,25,50,75,75,25,50,50,0,50,25,50,50,100,50,50,25
diego__diego_1415,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1415,diego_1415,26-39,Female,The Netherlands,NL,1_5,FALSE,NA,26-39,Female,The Netherlands,Master's degree,Student,None,"Less than 20,000 euros per year",1,1,1,1,1,3,4,5,4,3,4,4,4,3,4,4,4,4,4,4,3,3,4,3,3,4,4,2,2,3,1,4,0,0,0,0,0,50,75,100,75,50,75,75,75,50,75,75,75,75,75,75,50,50,75,50,50,75,75,25,25,50,0,75
diego__diego_1416,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1416,diego_1416,26-39,Male,Germany,DE,1_5,FALSE,NA,26-39,Male,Germany,Undergraduate (Bachelor's) degree,Paid employee (private sector),2,"50,000 - 100,000 euros per year",4,3,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,3,4,2,4,2,2,2,2,4,4,2,2,3,2,3,75,50,50,50,75,50,50,75,75,75,75,75,75,75,75,75,75,50,75,25,75,25,25,25,25,75,75,25,25,50,25,50
diego__diego_1417,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1417,diego_1417,26-39,Male,The Netherlands,NL,1_5,FALSE,NA,26-39,Male,The Netherlands,Undergraduate (Bachelor's) degree,Paid employee (private sector),1,"50,000 - 100,000 euros per year",4,2,2,4,1,2,3,4,3,4,4,4,5,2,4,4,5,3,2,4,4,4,3,2,2,1,4,2,1,2,2,5,75,25,25,75,0,25,50,75,50,75,75,75,100,25,75,75,100,50,25,75,75,75,50,25,25,0,75,25,0,25,25,100
diego__diego_1418,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1418,diego_1418,18-25,Female,Germany,DE,1_5,FALSE,NA,18-25,Female,Germany,Undergraduate (Bachelor's) degree,Student,None,"Less than 20,000 euros per year",1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,2,4,4,3,4,2,1,1,1,1,4,0,50,75,25,25,75,75,75,75,75,75,75,75,75,75,75,75,75,50,50,75,25,75,75,50,75,25,0,0,0,0,75
diego__diego_1419,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1419,diego_1419,40-59,Male,The Netherlands,NL,1_5,FALSE,NA,40-59,Male,The Netherlands,Undergraduate (Bachelor's) degree,Paid employee (private sector),3,"20,000 - 49,999 euros per year",1,1,3,3,1,4,1,4,1,1,3,4,1,4,4,4,4,3,1,1,1,1,1,1,1,5,2,1,1,1,1,4,0,0,50,50,0,75,0,75,0,0,50,75,0,75,75,75,75,50,0,0,0,0,0,0,0,100,25,0,0,0,0,75
diego__diego_1420,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1420,diego_1420,18-25,Female,Germany,DE,1_5,FALSE,NA,18-25,Female,Germany,Secondary or high school diploma,Paid employee (private sector),None,"Less than 20,000 euros per year",4,3,4,4,2,2,4,4,4,4,5,4,3,2,4,5,3,4,5,5,4,5,3,3,4,2,4,4,5,3,3,4,75,50,75,75,25,25,75,75,75,75,100,75,50,25,75,100,50,75,100,100,75,100,50,50,75,25,75,75,100,50,50,75
diego__diego_1421,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1421,diego_1421,26-39,Female,The Netherlands,NL,1_5,FALSE,NA,26-39,Female,The Netherlands,Master's degree,Paid employee (public sector),None,"20,000 - 49,999 euros per year",1,1,3,4,2,3,3,5,3,4,4,4,4,3,4,4,5,2,4,2,2,2,3,1,3,5,4,1,1,2,2,4,0,0,50,75,25,50,50,100,50,75,75,75,75,50,75,75,100,25,75,25,25,25,50,0,50,100,75,0,0,25,25,75
diego__diego_1422,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1422,diego_1422,18-25,Male,Germany,DE,1_5,FALSE,NA,18-25,Male,Germany,Secondary or high school diploma,Paid employee (private sector),None,"Less than 20,000 euros per year",1,1,4,5,1,4,4,4,5,3,5,4,2,4,5,5,5,3,5,5,3,3,4,2,4,3,3,2,2,2,1,5,0,0,75,100,0,75,75,75,100,50,100,75,25,75,100,100,100,50,100,100,50,50,75,25,75,50,50,25,25,25,0,100
diego__diego_1423,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1423,diego_1423,40-59,Female,Germany,DE,1_5,FALSE,NA,40-59,Female,Germany,Secondary or high school diploma,Self-employed,1,"20,000 - 49,999 euros per year",2,2,3,2,2,1,3,4,3,3,4,4,3,4,4,4,4,3,3,3,3,2,2,2,2,3,4,2,3,2,2,4,25,25,50,25,25,0,50,75,50,50,75,75,50,75,75,75,75,50,50,50,50,25,25,25,25,50,75,25,50,25,25,75
diego__diego_1424,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1424,diego_1424,18-25,Male,Germany,DE,1_5,FALSE,NA,18-25,Male,Germany,Undergraduate (Bachelor's) degree,Student,None,"Less than 20,000 euros per year",3,2,4,4,3,4,4,5,3,3,4,4,4,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,50,25,75,75,50,75,75,100,50,50,75,75,75,50,75,75,75,75,75,50,50,50,50,50,50,50,50,50,50,50,50,50
diego__diego_1425,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1425,diego_1425,18-25,Male,Germany,DE,1_5,FALSE,NA,18-25,Male,Germany,Undergraduate (Bachelor's) degree,Student,None,"Less than 20,000 euros per year",3,3,3,2,4,2,4,5,4,5,5,4,3,4,5,5,5,4,4,4,4,2,2,2,4,1,4,2,2,1,1,5,50,50,50,25,75,25,75,100,75,100,100,75,50,75,100,100,100,75,75,75,75,25,25,25,75,0,75,25,25,0,0,100
diego__diego_1426,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1426,diego_1426,18-25,Male,The Netherlands,NL,1_5,FALSE,NA,18-25,Male,The Netherlands,Secondary or high school diploma,Student,None,"Less than 20,000 euros per year",4,4,4,2,2,2,4,4,4,4,4,4,3,5,5,4,4,2,4,4,5,3,4,4,5,4,2,2,4,2,2,3,75,75,75,25,25,25,75,75,75,75,75,75,50,100,100,75,75,25,75,75,100,50,75,75,100,75,25,25,75,25,25,50
diego__diego_1427,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1427,diego_1427,18-25,Male,The Netherlands,NL,1_5,FALSE,NA,18-25,Male,The Netherlands,Undergraduate (Bachelor's) degree,Paid employee (public sector),None,"20,000 - 49,999 euros per year",4,1,2,4,3,4,4,4,2,5,5,4,5,4,5,5,5,2,4,4,3,1,2,1,2,4,4,3,1,4,1,3,75,0,25,75,50,75,75,75,25,100,100,75,100,75,100,100,100,25,75,75,50,0,25,0,25,75,75,50,0,75,0,50
diego__diego_1428,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1428,diego_1428,26-39,Female,The Netherlands,NL,1_5,FALSE,NA,26-39,Female,The Netherlands,Undergraduate (Bachelor's) degree,Not working (unemployed),1,"20,000 - 49,999 euros per year",3,5,4,5,3,5,3,5,5,5,4,3,3,5,5,5,4,4,5,3,4,3,4,3,3,3,3,4,4,3,3,4,50,100,75,100,50,100,50,100,100,100,75,50,50,100,100,100,75,75,100,50,75,50,75,50,50,50,50,75,75,50,50,75
diego__diego_1429,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1429,diego_1429,18-25,Female,The Netherlands,NL,1_5,FALSE,NA,18-25,Female,The Netherlands,Undergraduate (Bachelor's) degree,Student,None,I prefer not to say,3,2,2,2,2,2,2,4,3,4,5,4,3,4,4,4,4,3,4,4,4,2,4,4,3,5,4,2,1,1,2,4,50,25,25,25,25,25,25,75,50,75,100,75,50,75,75,75,75,50,75,75,75,25,75,75,50,100,75,25,0,0,25,75
diego__diego_1430,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1430,diego_1430,18-25,Male,The Netherlands,NL,1_5,FALSE,NA,18-25,Male,The Netherlands,Undergraduate (Bachelor's) degree,Student,None,"Less than 20,000 euros per year",4,4,4,2,2,2,1,2,4,4,4,4,5,2,5,5,5,5,4,4,2,2,2,4,3,2,4,3,1,2,2,2,75,75,75,25,25,25,0,25,75,75,75,75,100,25,100,100,100,100,75,75,25,25,25,75,50,25,75,50,0,25,25,25
diego__diego_1431,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1431,diego_1431,40-59,Female,Germany,DE,1_5,FALSE,NA,40-59,Female,Germany,Undergraduate (Bachelor's) degree,Paid employee (private sector),1,"20,000 - 49,999 euros per year",4,4,2,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,3,3,4,2,4,4,2,5,5,5,3,2,2,5,75,75,25,75,75,75,75,75,50,75,50,75,75,75,75,75,75,75,50,50,75,25,75,75,25,100,100,100,50,25,25,100
diego__diego_1432,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1432,diego_1432,40-59,Male,The Netherlands,NL,1_5,FALSE,NA,40-59,Male,The Netherlands,Undergraduate (Bachelor's) degree,Self-employed,None,"20,000 - 49,999 euros per year",2,2,3,3,2,3,3,4,4,3,3,3,4,4,2,4,3,3,3,3,3,3,3,3,3,4,3,2,2,2,2,4,25,25,50,50,25,50,50,75,75,50,50,50,75,75,25,75,50,50,50,50,50,50,50,50,50,75,50,25,25,25,25,75
diego__diego_1433,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1433,diego_1433,26-39,Female,The Netherlands,NL,1_5,FALSE,NA,26-39,Female,The Netherlands,Master's degree,Paid employee (private sector),None,"Less than 20,000 euros per year",4,4,4,4,3,4,3,4,3,4,4,4,5,4,4,4,4,4,4,4,4,5,4,4,5,5,5,5,4,3,4,4,75,75,75,75,50,75,50,75,50,75,75,75,100,75,75,75,75,75,75,75,75,100,75,75,100,100,100,100,75,50,75,75
diego__diego_1434,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1434,diego_1434,40-59,Female,Germany,DE,1_5,FALSE,NA,40-59,Female,Germany,Undergraduate (Bachelor's) degree,Self-employed,None,"20,000 - 49,999 euros per year",1,4,2,4,2,2,2,4,3,3,4,2,3,4,4,5,4,3,2,2,3,2,2,2,1,4,3,1,1,2,1,5,0,75,25,75,25,25,25,75,50,50,75,25,50,75,75,100,75,50,25,25,50,25,25,25,0,75,50,0,0,25,0,100
diego__diego_1435,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1435,diego_1435,26-39,Female,Germany,DE,1_5,FALSE,NA,26-39,Female,Germany,Undergraduate (Bachelor's) degree,Paid employee (private sector),None,"Less than 20,000 euros per year",3,1,2,4,2,3,2,2,2,5,5,4,4,3,5,5,5,4,2,2,2,2,3,3,2,2,4,2,2,2,2,4,50,0,25,75,25,50,25,25,25,100,100,75,75,50,100,100,100,75,25,25,25,25,50,50,25,25,75,25,25,25,25,75
diego__diego_1436,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1436,diego_1436,18-25,Male,The Netherlands,NL,1_5,FALSE,NA,18-25,Male,The Netherlands,Master's degree,Self-employed,None,"Less than 20,000 euros per year",4,2,2,1,2,4,1,4,4,4,4,5,2,2,4,4,4,1,4,4,4,1,4,1,2,4,4,2,1,1,1,4,75,25,25,0,25,75,0,75,75,75,75,100,25,25,75,75,75,0,75,75,75,0,75,0,25,75,75,25,0,0,0,75
diego__diego_1437,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1437,diego_1437,18-25,Male,Germany,DE,1_5,FALSE,NA,18-25,Male,Germany,Undergraduate (Bachelor's) degree,Student,None,"Less than 20,000 euros per year",1,1,2,3,2,4,4,3,4,4,5,4,4,4,4,5,4,3,2,2,3,4,4,3,4,4,4,2,1,2,2,4,0,0,25,50,25,75,75,50,75,75,100,75,75,75,75,100,75,50,25,25,50,75,75,50,75,75,75,25,0,25,25,75
diego__diego_1438,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1438,diego_1438,18-25,I prefer not to answer,Germany,DE,1_5,FALSE,NA,18-25,I prefer not to answer,Germany,Vocational training,Paid employee (private sector),None,"20,000 - 49,999 euros per year",5,3,2,3,4,2,2,4,2,3,3,3,4,2,3,3,2,3,2,2,2,2,2,1,2,5,4,3,1,1,1,2,100,50,25,50,75,25,25,75,25,50,50,50,75,25,50,50,25,50,25,25,25,25,25,0,25,100,75,50,0,0,0,25
diego__diego_1439,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1439,diego_1439,40-59,Female,The Netherlands,NL,1_5,FALSE,NA,40-59,Female,The Netherlands,Undergraduate (Bachelor's) degree,Paid employee (public sector),1,"20,000 - 49,999 euros per year",3,2,3,3,3,4,2,5,4,4,4,3,3,4,4,4,4,3,4,3,3,2,3,2,3,3,4,2,2,2,1,4,50,25,50,50,50,75,25,100,75,75,75,50,50,75,75,75,75,50,75,50,50,25,50,25,50,50,75,25,25,25,0,75
diego__diego_1440,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1440,diego_1440,26-39,Male,Germany,DE,1_5,FALSE,NA,26-39,Male,Germany,Vocational training,Paid employee (public sector),2,"20,000 - 49,999 euros per year",3,2,3,4,2,3,3,4,3,4,3,3,4,2,4,3,4,5,3,3,1,1,3,2,3,2,4,3,3,4,2,4,50,25,50,75,25,50,50,75,50,75,50,50,75,25,75,50,75,100,50,50,0,0,50,25,50,25,75,50,50,75,25,75
diego__diego_1441,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1441,diego_1441,18-25,Female,Germany,DE,1_5,FALSE,NA,18-25,Female,Germany,Secondary or high school diploma,Student,None,"20,000 - 49,999 euros per year",2,3,4,4,3,4,4,4,2,4,4,3,4,4,4,4,4,5,2,2,5,4,2,2,2,4,3,4,3,3,2,4,25,50,75,75,50,75,75,75,25,75,75,50,75,75,75,75,75,100,25,25,100,75,25,25,25,75,50,75,50,50,25,75
diego__diego_1442,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1442,diego_1442,18-25,Male,The Netherlands,NL,1_5,FALSE,NA,18-25,Male,The Netherlands,Secondary or high school diploma,Other,None,"50,000 - 100,000 euros per year",4,4,2,4,1,3,3,4,4,3,4,4,4,2,4,4,5,3,2,4,2,1,2,2,2,4,5,2,2,1,2,4,75,75,25,75,0,50,50,75,75,50,75,75,75,25,75,75,100,50,25,75,25,0,25,25,25,75,100,25,25,0,25,75
diego__diego_1443,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1443,diego_1443,26-39,Female,Belgium,BE,1_5,FALSE,NA,26-39,Female,Belgium,Secondary or high school diploma,Not working (other),None,"Less than 20,000 euros per year",2,4,4,4,2,4,2,4,2,4,4,2,5,2,4,4,5,4,4,4,4,1,2,2,2,2,4,1,1,3,1,4,25,75,75,75,25,75,25,75,25,75,75,25,100,25,75,75,100,75,75,75,75,0,25,25,25,25,75,0,0,50,0,75
diego__diego_1444,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1444,diego_1444,18-25,Male,Belgium,BE,1_5,FALSE,NA,18-25,Male,Belgium,Secondary or high school diploma,Paid employee (private sector),None,"20,000 - 49,999 euros per year",4,3,4,4,4,4,3,5,4,3,4,4,3,3,3,4,4,4,4,5,5,3,2,4,4,3,3,4,5,4,4,5,75,50,75,75,75,75,50,100,75,50,75,75,50,50,50,75,75,75,75,100,100,50,25,75,75,50,50,75,100,75,75,100
diego__diego_1445,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1445,diego_1445,18-25,Female,Germany,DE,1_5,FALSE,NA,18-25,Female,Germany,Master's degree,Paid employee (public sector),None,"Less than 20,000 euros per year",1,3,4,4,1,4,2,3,1,4,4,4,2,5,4,4,5,4,2,2,2,3,1,1,3,1,1,1,1,1,1,4,0,50,75,75,0,75,25,50,0,75,75,75,25,100,75,75,100,75,25,25,25,50,0,0,50,0,0,0,0,0,0,75
diego__diego_1446,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1446,diego_1446,40-59,Female,The Netherlands,NL,1_5,FALSE,NA,40-59,Female,The Netherlands,PhD,Self-employed,2,I prefer not to say,4,3,3,3,3,4,2,4,4,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,75,50,50,50,50,75,25,75,75,50,75,75,75,75,75,75,75,75,75,75,50,50,50,50,50,75,50,50,50,50,50,50
diego__diego_1447,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1447,diego_1447,40-59,Male,The Netherlands,NL,1_5,FALSE,NA,40-59,Male,The Netherlands,Master's degree,Self-employed,None,"More than 100,000 euros per year",1,2,2,5,2,4,4,5,3,4,4,4,5,4,3,4,4,3,3,3,4,1,3,1,2,4,2,1,1,1,1,4,0,25,25,100,25,75,75,100,50,75,75,75,100,75,50,75,75,50,50,50,75,0,50,0,25,75,25,0,0,0,0,75
diego__diego_1448,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1448,diego_1448,18-25,Female,Germany,DE,1_5,FALSE,NA,18-25,Female,Germany,Secondary or high school diploma,Student,None,"20,000 - 49,999 euros per year",1,2,2,2,2,3,2,3,3,2,4,1,2,2,5,4,4,2,4,4,1,4,3,4,3,2,4,1,2,4,2,5,0,25,25,25,25,50,25,50,50,25,75,0,25,25,100,75,75,25,75,75,0,75,50,75,50,25,75,0,25,75,25,100
diego__diego_1449,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1449,diego_1449,26-39,Male,Germany,DE,1_5,FALSE,NA,26-39,Male,Germany,Master's degree,Paid employee (public sector),2,"50,000 - 100,000 euros per year",4,1,4,3,4,3,4,4,4,5,4,4,4,5,5,4,3,4,5,5,4,3,2,2,2,4,3,2,2,2,2,1,75,0,75,50,75,50,75,75,75,100,75,75,75,100,100,75,50,75,100,100,75,50,25,25,25,75,50,25,25,25,25,0
diego__diego_1450,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1450,diego_1450,18-25,Female,Germany,DE,1_5,FALSE,NA,18-25,Female,Germany,Master's degree,Paid employee (public sector),None,"20,000 - 49,999 euros per year",4,3,3,3,4,5,3,4,4,5,4,3,3,4,4,5,5,3,5,4,5,4,4,3,3,4,3,3,2,2,2,4,75,50,50,50,75,100,50,75,75,100,75,50,50,75,75,100,100,50,100,75,100,75,75,50,50,75,50,50,25,25,25,75
diego__diego_1451,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1451,diego_1451,18-25,Female,Germany,DE,1_5,FALSE,NA,18-25,Female,Germany,Secondary or high school diploma,Student,None,"20,000 - 49,999 euros per year",3,4,4,2,2,4,4,3,4,3,2,2,4,4,3,3,4,4,2,3,3,3,4,5,4,3,3,2,2,4,4,3,50,75,75,25,25,75,75,50,75,50,25,25,75,75,50,50,75,75,25,50,50,50,75,100,75,50,50,25,25,75,75,50
diego__diego_1452,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1452,diego_1452,26-39,Non-binary,Belgium,BE,1_5,FALSE,NA,26-39,Non-binary,Belgium,Vocational training,Paid employee (public sector),None,"20,000 - 49,999 euros per year",3,1,4,4,3,3,1,5,3,4,5,3,4,5,4,4,2,2,3,1,3,3,4,5,5,2,4,1,3,1,3,5,50,0,75,75,50,50,0,100,50,75,100,50,75,100,75,75,25,25,50,0,50,50,75,100,100,25,75,0,50,0,50,100
diego__diego_1453,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1453,diego_1453,26-39,Male,Germany,DE,1_5,FALSE,NA,26-39,Male,Germany,Vocational training,Paid employee (private sector),None,"20,000 - 49,999 euros per year",2,1,1,2,3,1,3,4,2,4,4,2,2,1,3,4,4,3,4,4,2,1,1,1,2,3,4,1,1,1,2,3,25,0,0,25,50,0,50,75,25,75,75,25,25,0,50,75,75,50,75,75,25,0,0,0,25,50,75,0,0,0,25,50
diego__diego_1454,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1454,diego_1454,26-39,Male,The Netherlands,NL,1_5,FALSE,NA,26-39,Male,The Netherlands,Undergraduate (Bachelor's) degree,Paid employee (private sector),None,"Less than 20,000 euros per year",2,2,3,5,2,5,3,5,3,2,4,4,3,4,4,4,3,4,3,3,4,4,4,3,3,4,2,1,4,3,2,4,25,25,50,100,25,100,50,100,50,25,75,75,50,75,75,75,50,75,50,50,75,75,75,50,50,75,25,0,75,50,25,75
diego__diego_1455,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1455,diego_1455,18-25,Female,Germany,DE,1_5,FALSE,NA,18-25,Female,Germany,Secondary or high school diploma,Student,None,"Less than 20,000 euros per year",3,2,4,5,2,4,4,5,4,4,5,3,4,4,4,4,4,5,2,2,4,2,3,2,2,3,3,1,2,1,1,4,50,25,75,100,25,75,75,100,75,75,100,50,75,75,75,75,75,100,25,25,75,25,50,25,25,50,50,0,25,0,0,75
diego__diego_1456,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1456,diego_1456,26-39,Male,The Netherlands,NL,1_5,FALSE,NA,26-39,Male,The Netherlands,Undergraduate (Bachelor's) degree,Paid employee (private sector),2,"20,000 - 49,999 euros per year",4,4,3,2,2,2,3,3,4,4,4,4,4,4,5,3,5,4,3,3,3,1,1,1,2,4,4,1,1,1,1,3,75,75,50,25,25,25,50,50,75,75,75,75,75,75,100,50,100,75,50,50,50,0,0,0,25,75,75,0,0,0,0,50
diego__diego_1457,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1457,diego_1457,40-59,Male,Belgium,BE,1_5,FALSE,NA,40-59,Male,Belgium,Master's degree,Paid employee (private sector),2,"20,000 - 49,999 euros per year",2,2,2,3,2,3,3,3,3,3,4,3,3,3,3,3,4,3,4,4,3,3,3,3,3,3,2,2,2,2,2,4,25,25,25,50,25,50,50,50,50,50,75,50,50,50,50,50,75,50,75,75,50,50,50,50,50,50,25,25,25,25,25,75
diego__diego_1458,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1458,diego_1458,40-59,Male,Germany,DE,1_5,FALSE,NA,40-59,Male,Germany,Undergraduate (Bachelor's) degree,Paid employee (private sector),None,"20,000 - 49,999 euros per year",3,2,2,3,2,2,1,3,3,3,4,4,3,3,4,4,4,4,3,3,4,2,2,2,2,4,4,2,1,2,1,3,50,25,25,50,25,25,0,50,50,50,75,75,50,50,75,75,75,75,50,50,75,25,25,25,25,75,75,25,0,25,0,50
diego__diego_1459,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1459,diego_1459,26-39,Non-binary,Belgium,BE,1_5,FALSE,NA,26-39,Non-binary,Belgium,Secondary or high school diploma,Not working (other),None,"20,000 - 49,999 euros per year",1,3,4,5,1,4,2,5,1,4,4,5,2,4,2,5,4,2,1,2,3,1,2,2,4,5,1,1,1,1,1,2,0,50,75,100,0,75,25,100,0,75,75,100,25,75,25,100,75,25,0,25,50,0,25,25,75,100,0,0,0,0,0,25
diego__diego_1460,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1460,diego_1460,40-59,Male,Germany,DE,1_5,FALSE,NA,40-59,Male,Germany,Undergraduate (Bachelor's) degree,Paid employee (private sector),2,"50,000 - 100,000 euros per year",2,3,2,3,2,4,3,4,3,2,4,4,3,2,4,4,4,2,2,2,4,3,3,3,3,4,4,3,2,2,1,3,25,50,25,50,25,75,50,75,50,25,75,75,50,25,75,75,75,25,25,25,75,50,50,50,50,75,75,50,25,25,0,50
diego__diego_1461,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1461,diego_1461,26-39,Male,Germany,DE,1_5,FALSE,NA,26-39,Male,Germany,Undergraduate (Bachelor's) degree,Paid employee (private sector),None,"50,000 - 100,000 euros per year",2,4,3,3,4,3,4,4,4,3,4,4,3,4,5,5,5,5,5,4,5,4,4,5,4,5,5,4,5,4,5,5,25,75,50,50,75,50,75,75,75,50,75,75,50,75,100,100,100,100,100,75,100,75,75,100,75,100,100,75,100,75,100,100
diego__diego_1462,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1462,diego_1462,26-39,Female,Germany,DE,1_5,FALSE,NA,26-39,Female,Germany,Vocational training,Student,1,"20,000 - 49,999 euros per year",4,3,3,2,2,3,1,4,2,2,4,4,2,3,2,4,4,2,2,2,3,2,2,2,3,2,3,2,2,2,2,2,75,50,50,25,25,50,0,75,25,25,75,75,25,50,25,75,75,25,25,25,50,25,25,25,50,25,50,25,25,25,25,25
diego__diego_1463,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1463,diego_1463,40-59,Female,The Netherlands,NL,1_5,FALSE,NA,40-59,Female,The Netherlands,Undergraduate (Bachelor's) degree,Paid employee (private sector),2,"20,000 - 49,999 euros per year",3,3,3,3,2,3,3,3,3,3,4,3,3,3,4,3,4,2,2,3,3,2,3,3,3,4,3,3,2,3,3,4,50,50,50,50,25,50,50,50,50,50,75,50,50,50,75,50,75,25,25,50,50,25,50,50,50,75,50,50,25,50,50,75
