row_id,participant_id,decision_id,technology,original_archetype,macro_archetype_5,adoption_stage,response_style_latent,FINANCIAL,SECURITY,COMPETENCE,AUTONOMY,PHYSIOLOGICAL,RELATEDNESS,STIMULATION,POPULARITY,MEANING
11350,synthetic_4403,1,energy_community,Influencer,G2_EarlyAdopter_Influencer,Considering,-0.8211121417528535,57.56,60.325,63.76,41.275000000000006,52,60.44,63.43333333333334,51.75,51.650000000000006
11351,synthetic_4403,2,energy_community,Influencer,G2_EarlyAdopter_Influencer,Considering,-0.8211121417528535,58.56,43.825,62.18,50.925,54.2,58,49.266666666666666,50.15,44.65
11352,synthetic_4403,3,smart_home_devices,Influencer,G2_EarlyAdopter_Influencer,Done,-0.8211121417528535,56.62,38.125,62.32,53.25,42.099999999999994,61.96,58.199999999999996,58.35,71.6
11353,synthetic_4404,1,balcony_solar_kits,Early_Adopter,G2_EarlyAdopter_Influencer,Considering,-2.905941627330975,54.18,49.975,64.92,44.825,31.150000000000002,49.160000000000004,63.2,49.6,50.849999999999994
11354,synthetic_4404,2,energy_community,Early_Adopter,G2_EarlyAdopter_Influencer,Done,-2.905941627330975,54.120000000000005,49.225,59.32,60.300000000000004,35.55,52.9,53.36666666666667,50.9,49.3
11355,synthetic_4404,3,energy_efficient_appliances,Early_Adopter,G2_EarlyAdopter_Influencer,Considering,-2.905941627330975,59.56,56.25,57.18,40.15,47.95,55.5,57.833333333333336,36.8,55.95
11356,synthetic_4405,1,smart_home_devices,Careful,G3_Fearful_Careful,Knowledge,-3.569269776686164,54.04,70.225,46.1,32.35,48,47.76,33.3,49,41.349999999999994
11357,synthetic_4405,2,balcony_solar_kits,Careful,G3_Fearful_Careful,Considering,-3.569269776686164,50.48,47.650000000000006,56.32,35.025,20.85,46.18,41.5,43.7,38.2
11358,synthetic_4405,3,envelope_renovation,Careful,G3_Fearful_Careful,Considering,-3.569269776686164,49.94,60.075,67.22,28.650000000000002,48.650000000000006,52.26,38.66666666666667,29.25,44.099999999999994
11359,synthetic_4406,1,heat_recovery_mechanical_ventilation,Fearful,G3_Fearful_Careful,Knowledge,-0.21064412488443868,44.7,84.575,57.56,41.725,63.15,40.019999999999996,38.266666666666666,40.65,48.9
11360,synthetic_4406,2,rooftop_solar_pv,Fearful,G3_Fearful_Careful,Knowledge,-0.21064412488443868,58.8,86.3,60.02,28.775,52.45,37.7,29.733333333333334,47.85,42.25
11361,synthetic_4406,3,heat_recovery_mechanical_ventilation,Fearful,G3_Fearful_Careful,Knowledge,-0.21064412488443868,50.08,88.575,66.56,40.125,54.95,53,29.599999999999998,48.5,32.25
11362,synthetic_4407,1,elevator,Stubborn,G1_Activist_Stubborn_Sentient,Considering,7.135128001927945,50.7,47.725,69.06,67.2,44.15,68.24,65.43333333333334,47.7,69.05
11363,synthetic_4407,2,rooftop_solar_pv,Stubborn,G1_Activist_Stubborn_Sentient,Done,7.135128001927945,56.5,59.9,61.519999999999996,79.025,38.9,66.68,69.9,65,71.95
11364,synthetic_4407,3,electricity_tariff_change,Stubborn,G1_Activist_Stubborn_Sentient,Done,7.135128001927945,55.84,65.75,66.04,83.6,49.35,62.94,61.5,59.949999999999996,66.35
11365,synthetic_4408,1,energy_efficient_appliances,Activist,G1_Activist_Stubborn_Sentient,Considering,-1.4040282793600374,51.86,53.35,62.48,51.525,29.05,51.22,55.1,46.8,60.6
11366,synthetic_4408,2,energy_storage_systems,Activist,G1_Activist_Stubborn_Sentient,Considering,-1.4040282793600374,52.92,44.1,62.26,55.475,37.1,44.08,48.63333333333333,33.05,68.3
11367,synthetic_4408,3,balcony_solar_kits,Activist,G1_Activist_Stubborn_Sentient,Knowledge,-1.4040282793600374,32.76,58.4,68.7,47.5,22.9,47.22,56.56666666666666,49.2,48.5
11368,synthetic_4409,1,electric_vehicle,Stubborn,G1_Activist_Stubborn_Sentient,Knowledge,4.509340040371191,39.38,60.474999999999994,58.98,44.975,45.400000000000006,52.92,50.43333333333334,38.65,61.85
11369,synthetic_4409,2,heat_pump_heating_system,Stubborn,G1_Activist_Stubborn_Sentient,Done,4.509340040371191,40.839999999999996,66.475,61.44,75.875,39.45,66.78,60.266666666666666,66.3,69.55000000000001
11370,synthetic_4409,3,balcony_solar_kits,Stubborn,G1_Activist_Stubborn_Sentient,Considering,4.509340040371191,56.72,48.5,80.96000000000001,61.275,49.95,51.44,51.63333333333333,61.900000000000006,56.25
11371,synthetic_441,1,smart_home_devices,Influencer,G2_EarlyAdopter_Influencer,Done,2.786514963324748,59.42,55.425,71.3,59.025000000000006,39.05,51.28,61.166666666666664,56.25,75.2
11372,synthetic_441,2,fossil_fuel_or_biomass_heating_system,Influencer,G2_EarlyAdopter_Influencer,Done,2.786514963324748,49.12,56.45,73.44,54.05,33.2,57.239999999999995,65.3,62.300000000000004,74.85
11373,synthetic_441,3,energy_community,Influencer,G2_EarlyAdopter_Influencer,Done,2.786514963324748,54.64,50.95,60.88,55.300000000000004,44.45,55.2,59.06666666666666,59.349999999999994,74.15
11374,synthetic_4410,1,smart_home_devices,Homo_Economicus,G4_HomoEconomicus,Considering,-0.9855564475321158,57.94,76.425,69.82,51.275,33.65,34.5,47.56666666666666,48.599999999999994,30.95
11375,synthetic_4410,2,elevator,Homo_Economicus,G4_HomoEconomicus,Considering,-0.9855564475321158,56.68,67.525,60.54,43.025,48.35,31.54,40.266666666666666,41.25,38.35
11376,synthetic_4410,3,cooling_system,Homo_Economicus,G4_HomoEconomicus,Knowledge,-0.9855564475321158,70.62,68.775,63.92,40.300000000000004,48,42.5,42,56.199999999999996,37.45
11377,synthetic_4411,1,heat_pump_heating_system,Influencer,G2_EarlyAdopter_Influencer,Considering,1.2380696479913742,47.32,52.2,60.940000000000005,56.675,48.599999999999994,52.18,48.06666666666667,58,54.650000000000006
11378,synthetic_4411,2,electricity_tariff_change,Influencer,G2_EarlyAdopter_Influencer,Considering,1.2380696479913742,52.12,48.824999999999996,62.38,53.075,30.450000000000003,59.32,59.53333333333334,54.85,59.75
11379,synthetic_4411,3,energy_storage_systems,Influencer,G2_EarlyAdopter_Influencer,Considering,1.2380696479913742,50.78,51.949999999999996,60.78,56.075,50.400000000000006,57.02,56.733333333333334,39.45,58.1
11380,synthetic_4412,1,domestic_hot_water_system,Influencer,G2_EarlyAdopter_Influencer,Knowledge,8.695513467850194,55.7,63.575,79.84,55.349999999999994,37.7,70.34,52.16666666666667,60.95,56.45
11381,synthetic_4412,2,fossil_fuel_or_biomass_heating_system,Influencer,G2_EarlyAdopter_Influencer,Done,8.695513467850194,68.74000000000001,71.2,74.62,71.675,49.5,68.42,58.6,58.650000000000006,70.75
11382,synthetic_4412,3,energy_storage_systems,Influencer,G2_EarlyAdopter_Influencer,Done,8.695513467850194,72.56,66.1,79.18,51.525,47.95,55.36,65.2,58.85,81.3
11383,synthetic_4413,1,heat_recovery_mechanical_ventilation,Homo_Economicus,G4_HomoEconomicus,Knowledge,1.1797666597946888,73.52,71.075,62.22,30.725,35.2,39.839999999999996,46,33.65,45.95
11384,synthetic_4413,2,cooling_system,Homo_Economicus,G4_HomoEconomicus,Done,1.1797666597946888,57.6,60.199999999999996,51.28,63.65,49.05,46.4,31.766666666666666,40.55,27.65
11385,synthetic_4413,3,cooling_system,Homo_Economicus,G4_HomoEconomicus,Knowledge,1.1797666597946888,70.32000000000001,72.775,64.44,34.275,43.65,36.84,41,35.2,41.6
11386,synthetic_4414,1,cooling_system,Early_Adopter,G2_EarlyAdopter_Influencer,Done,-2.5935944717140895,52.86,53.3,56.86,64.55,54.2,53,51.93333333333334,54.6,47.8
11387,synthetic_4414,2,envelope_renovation,Early_Adopter,G2_EarlyAdopter_Influencer,Done,-2.5935944717140895,54.68,46.575,56.82,58.425,61.75,52.44,54.733333333333334,66.55000000000001,56.75
11388,synthetic_4414,3,electric_vehicle,Early_Adopter,G2_EarlyAdopter_Influencer,Considering,-2.5935944717140895,59.94,42.075,60.28,52.9,38.7,47.68,66.2,54.1,36.05
11389,synthetic_4415,1,fossil_fuel_or_biomass_heating_system,Influencer,G2_EarlyAdopter_Influencer,Done,-6.826118488337273,44.7,49.824999999999996,56.019999999999996,58.35,38.6,43.08,51.43333333333333,45.1,69.55
11390,synthetic_4415,2,elevator,Influencer,G2_EarlyAdopter_Influencer,Considering,-6.826118488337273,45.94,44.325,50.36,47.675,32.2,54.5,52.6,45.8,35.5
11391,synthetic_4415,3,heat_recovery_mechanical_ventilation,Influencer,G2_EarlyAdopter_Influencer,Knowledge,-6.826118488337273,41.16,49.075,64.34,34.125,47.5,59.66,33.16666666666667,39.45,41.849999999999994
11392,synthetic_4416,1,domestic_hot_water_system,Stubborn,G1_Activist_Stubborn_Sentient,Considering,-2.0523527692080976,42.5,48.175,61.9,44.9,35.1,58.46,51.9,42.2,53.5
11393,synthetic_4416,2,domestic_hot_water_system,Stubborn,G1_Activist_Stubborn_Sentient,Considering,-2.0523527692080976,52.64,48.8,69.62,43.175,36.7,61.06,48.46666666666667,48.349999999999994,63.75
11394,synthetic_4416,3,cooling_system,Stubborn,G1_Activist_Stubborn_Sentient,Done,-2.0523527692080976,44.22,57.55,64.16,67.2,49.650000000000006,57.080000000000005,54.93333333333333,51.75,66.94999999999999
11395,synthetic_4417,1,domestic_hot_water_system,Early_Adopter,G2_EarlyAdopter_Influencer,Done,3.9914690856872874,59.5,46.45,70.06,69.425,42.900000000000006,61.68,58.5,70.5,56.7
11396,synthetic_4417,2,domestic_hot_water_system,Early_Adopter,G2_EarlyAdopter_Influencer,Done,3.9914690856872874,60.54,56.650000000000006,66.78,72.25,44,61.84,57.36666666666667,89.19999999999999,62.25
11397,synthetic_4417,3,cooling_system,Early_Adopter,G2_EarlyAdopter_Influencer,Done,3.9914690856872874,62.94,58.4,65.60000000000001,66.35,58.7,57.26,60.16666666666667,51.3,68.6
11398,synthetic_4418,1,heat_recovery_mechanical_ventilation,Early_Adopter,G2_EarlyAdopter_Influencer,Done,-1.8616243791111535,49.42,35.025,58.08,65.675,46.9,49.36,47.9,57,54.2
11399,synthetic_4418,2,heat_pump_heating_system,Early_Adopter,G2_EarlyAdopter_Influencer,Done,-1.8616243791111535,52.86,54.625,62.199999999999996,60.325,54.25,48.8,50.166666666666664,54.099999999999994,55.349999999999994
11400,synthetic_4418,3,energy_efficient_appliances,Early_Adopter,G2_EarlyAdopter_Influencer,Done,-1.8616243791111535,53.2,49.1,70.74000000000001,60.85,41.6,50.56,47.7,58.45,51.9
11401,synthetic_4419,1,heat_recovery_mechanical_ventilation,Homo_Economicus,G4_HomoEconomicus,Considering,3.261426179885378,69.68,78.25,62.96,53.45,35.8,44.84,42,39.75,43.55
11402,synthetic_4419,2,energy_storage_systems,Homo_Economicus,G4_HomoEconomicus,Considering,3.261426179885378,72.36,67.525,62.9,45.25,59.25,43.5,32.3,31.3,50.05
11403,synthetic_4419,3,elevator,Homo_Economicus,G4_HomoEconomicus,Considering,3.261426179885378,53.64,79.67500000000001,67.12,50.95,50.900000000000006,41.46,39.233333333333334,38,52.599999999999994
11404,synthetic_442,1,heat_pump_heating_system,Fearful,G3_Fearful_Careful,Knowledge,-0.2639258388544422,64,83.525,57.28,34.275,47.25,40.72,24.633333333333333,46.85,38.6
11405,synthetic_442,2,cooling_system,Fearful,G3_Fearful_Careful,Done,-0.2639258388544422,51.28,64.075,62.3,51.775,49.9,43.660000000000004,49.53333333333333,42.95,53.400000000000006
11406,synthetic_442,3,electricity_tariff_change,Fearful,G3_Fearful_Careful,Considering,-0.2639258388544422,65.1,48.1,72.58,41.675,43.75,58.88,42.266666666666666,43.5,46.75
11407,synthetic_4420,1,electricity_tariff_change,Fearful,G3_Fearful_Careful,Knowledge,-0.9616146193259528,44.22,81.95,57.98,36.2,55.75,46.7,37.833333333333336,47.2,42.8
11408,synthetic_4420,2,smart_home_devices,Fearful,G3_Fearful_Careful,Knowledge,-0.9616146193259528,50.42,84.025,58.54,27.6,44.300000000000004,39.64,41.86666666666667,42.65,47.55
11409,synthetic_4420,3,heat_recovery_mechanical_ventilation,Fearful,G3_Fearful_Careful,Knowledge,-0.9616146193259528,47.88,86.775,56.14,38.975,54.55,49.019999999999996,29.133333333333333,42.45,41.2
11410,synthetic_4421,1,elevator,Fearful,G3_Fearful_Careful,Knowledge,-5.609805294454075,41.64,75.85,50.94,20.775000000000002,40.75,43.4,21.53333333333333,30.450000000000003,50.65
11411,synthetic_4421,2,heat_pump_heating_system,Fearful,G3_Fearful_Careful,Considering,-5.609805294454075,58.42,56.925000000000004,61.52,34.3,22.55,47.8,37.93333333333333,45.45,33.4
11412,synthetic_4421,3,cooling_system,Fearful,G3_Fearful_Careful,Knowledge,-5.609805294454075,58.019999999999996,68.64999999999999,51.64,20.275,54.3,41.18,43.4,55.2,41.45
11413,synthetic_4422,1,energy_storage_systems,Activist,G1_Activist_Stubborn_Sentient,Knowledge,-7.584385803061542,25.78,54.775,46.32,53.025,18.75,42.34,40.56666666666666,39.349999999999994,50.85
11414,synthetic_4422,2,envelope_renovation,Activist,G1_Activist_Stubborn_Sentient,Considering,-7.584385803061542,36.26,35.575,61.44,43.575,25.75,47.96,36.733333333333334,52.1,68.4
11415,synthetic_4422,3,elevator,Activist,G1_Activist_Stubborn_Sentient,Done,-7.584385803061542,32.76,41.1,47.24,56.150000000000006,37.3,51.62,48.03333333333333,39.15,67.15
11416,synthetic_4423,1,rooftop_solar_pv,Activist,G1_Activist_Stubborn_Sentient,Considering,-4.04094212011122,43.199999999999996,52.599999999999994,58.56,51.025,39.95,55.42,48.166666666666664,54,53.95
11417,synthetic_4423,2,smart_home_devices,Activist,G1_Activist_Stubborn_Sentient,Considering,-4.04094212011122,47.74,40.075,64.06,61.275,35.85,57.9,32.63333333333333,59.95,55.85
11418,synthetic_4423,3,micro_efficiency_measures,Activist,G1_Activist_Stubborn_Sentient,Done,-4.04094212011122,34.98,55.525,54.82,67.1,34.1,58.96,40.300000000000004,38.95,69.5
11419,synthetic_4424,1,energy_storage_systems,Homo_Economicus,G4_HomoEconomicus,Knowledge,0.02966141439464858,68.06,58.075,50.28,39.675,32.349999999999994,43.96,42.03333333333333,46.35,35.9
11420,synthetic_4424,2,balcony_solar_kits,Homo_Economicus,G4_HomoEconomicus,Knowledge,0.02966141439464858,78.32,68.475,57.84,37.875,36.25,50.54,34.9,37.5,42.4
11421,synthetic_4424,3,heat_pump_heating_system,Homo_Economicus,G4_HomoEconomicus,Done,0.02966141439464858,50.28,45.85,49.18,54.35,61.1,42.46,44.833333333333336,41.849999999999994,52.75
11422,synthetic_4425,1,electricity_tariff_change,Influencer,G2_EarlyAdopter_Influencer,Done,-1.9870627488485424,57.58,62.9,66.6,61.275,36.45,53.32,54,63.8,65.05000000000001
11423,synthetic_4425,2,cooling_system,Influencer,G2_EarlyAdopter_Influencer,Considering,-1.9870627488485424,46.22,43,61.62,43.525,61.55,64.98,48.7,57.9,46.95
11424,synthetic_4425,3,electric_vehicle,Influencer,G2_EarlyAdopter_Influencer,Considering,-1.9870627488485424,37.68,54.55,66.14,51.25,24.1,60.42,48.233333333333334,66.35,51.25
11425,synthetic_4426,1,heat_recovery_mechanical_ventilation,Uninterested,G5_Uninterested,Done,-3.1490549392606457,41.160000000000004,55.425,55.8,45.75,27.8,60.98,32.266666666666666,43.8,34.2
11426,synthetic_4426,2,heat_pump_heating_system,Uninterested,G5_Uninterested,Considering,-3.1490549392606457,46.04,55.475,40.26,33.375,47.05,53.58,27.966666666666665,60,42.7
11427,synthetic_4426,3,fossil_fuel_or_biomass_heating_system,Uninterested,G5_Uninterested,Knowledge,-3.1490549392606457,33.24,57.1,44.76,39.225,74.35,52.6,38.2,30.299999999999997,36.05
11428,synthetic_4427,1,electricity_tariff_change,Uninterested,G5_Uninterested,Considering,0.3585625081936722,42.82,56.425,53.56,37.475,47.45,44.36,29.533333333333335,68.6,50.1
11429,synthetic_4427,2,fossil_fuel_or_biomass_heating_system,Uninterested,G5_Uninterested,Knowledge,0.3585625081936722,48.04,53.125,59.339999999999996,34.575,81.25,51.14,40.800000000000004,44.400000000000006,41.6
11430,synthetic_4427,3,elevator,Uninterested,G5_Uninterested,Knowledge,0.3585625081936722,49.98,61.95,49.6,36.525,58,52.5,49.53333333333333,46.9,39
11431,synthetic_4428,1,energy_storage_systems,Early_Adopter,G2_EarlyAdopter_Influencer,Considering,-4.371217776239818,46.58,38.025000000000006,63.580000000000005,47.825,41.099999999999994,53.74,43.7,36.6,46.65
11432,synthetic_4428,2,heat_pump_heating_system,Early_Adopter,G2_EarlyAdopter_Influencer,Knowledge,-4.371217776239818,50.6,62.875,58.46,27.8,28.35,35.7,50.36666666666667,69.9,45.65
11433,synthetic_4428,3,heat_recovery_mechanical_ventilation,Early_Adopter,G2_EarlyAdopter_Influencer,Considering,-4.371217776239818,53.94,44.5,69.06,37.4,38.15,49.5,52.5,54.25,39.599999999999994
11434,synthetic_4429,1,elevator,Homo_Economicus,G4_HomoEconomicus,Done,3.8741711166424455,69.9,62.7,42.08,58.65,44.45,48.22,65.7,54.25,38.7
11435,synthetic_4429,2,smart_home_devices,Homo_Economicus,G4_HomoEconomicus,Knowledge,3.8741711166424455,61.68,74.85,67.2,47.2,56.599999999999994,43.68,49.06666666666667,50.95,45.6
11436,synthetic_4429,3,electric_vehicle,Homo_Economicus,G4_HomoEconomicus,Knowledge,3.8741711166424455,64,65.325,59.76,27.974999999999998,40.2,49.879999999999995,28.433333333333334,63.75,38.55
11437,synthetic_443,1,energy_storage_systems,Homo_Economicus,G4_HomoEconomicus,Done,-0.5373919421930413,63.76,50.65,47.26,54.025,46.2,45.2,43.666666666666664,38.099999999999994,43.75
11438,synthetic_443,2,electricity_tariff_change,Homo_Economicus,G4_HomoEconomicus,Considering,-0.5373919421930413,61.980000000000004,65.4,62.9,41.925,42.4,51.26,29.566666666666666,45.75,45.45
11439,synthetic_443,3,rooftop_solar_pv,Homo_Economicus,G4_HomoEconomicus,Considering,-0.5373919421930413,55.5,75.575,55.16,46.349999999999994,41.85,42.260000000000005,52.4,26,45.05
11440,synthetic_4430,1,electric_vehicle,Careful,G3_Fearful_Careful,Considering,-2.391498093650513,58.28,68.7,59.22,53.650000000000006,28.05,50.92,36.833333333333336,63.25,40.849999999999994
11441,synthetic_4430,2,energy_efficient_appliances,Careful,G3_Fearful_Careful,Done,-2.391498093650513,55,66.4,50.3,49.375,41.5,41.4,42.6,45.650000000000006,56.35
11442,synthetic_4430,3,micro_efficiency_measures,Careful,G3_Fearful_Careful,Knowledge,-2.391498093650513,42.94,71,52.8,34.925,54.3,49.9,27.266666666666666,49.35,47.3
11443,synthetic_4431,1,electricity_tariff_change,Influencer,G2_EarlyAdopter_Influencer,Done,-0.6965934000616096,59.78,50.575,62.08,64.725,25.4,58.63999999999999,57.13333333333333,71.05,71.65
11444,synthetic_4431,2,balcony_solar_kits,Influencer,G2_EarlyAdopter_Influencer,Done,-0.6965934000616096,62.56,51.9,60.7,52.275,36.55,57.26,54.93333333333334,55.65,74.94999999999999
11445,synthetic_4431,3,smart_home_devices,Influencer,G2_EarlyAdopter_Influencer,Knowledge,-0.6965934000616096,52.82,51.425,69.82,49.5,40.05,64.3,40.53333333333333,43.55,54.150000000000006
11446,synthetic_4432,1,balcony_solar_kits,Early_Adopter,G2_EarlyAdopter_Influencer,Done,-3.614485169520009,63.64,49.5,65,63.375,33.8,53.52,42.43333333333333,54.900000000000006,63.2
11447,synthetic_4432,2,fossil_fuel_or_biomass_heating_system,Early_Adopter,G2_EarlyAdopter_Influencer,Considering,-3.614485169520009,51.519999999999996,51.875,64.48,49.075,43,53.16,54.93333333333333,49.65,49.3
11448,synthetic_4432,3,energy_storage_systems,Early_Adopter,G2_EarlyAdopter_Influencer,Considering,-3.614485169520009,54.04,43.75,60.36,57.075,39.900000000000006,44.48,52.1,43.15,41
11449,synthetic_4433,1,energy_efficient_appliances,Homo_Economicus,G4_HomoEconomicus,Considering,2.190232043587715,54.739999999999995,85.825,57.980000000000004,29.425,61.9,35.46,51.06666666666667,53.95,45.35
11450,synthetic_4433,2,energy_community,Homo_Economicus,G4_HomoEconomicus,Considering,2.190232043587715,55.64,67.175,66.66,55.175,22.7,46.339999999999996,54.03333333333333,51.45,33.7
11451,synthetic_4433,3,electricity_tariff_change,Homo_Economicus,G4_HomoEconomicus,Considering,2.190232043587715,57.02,69.25,69.89999999999999,44.2,40.5,41,47.36666666666667,50.849999999999994,47.349999999999994
11452,synthetic_4434,1,fossil_fuel_or_biomass_heating_system,Early_Adopter,G2_EarlyAdopter_Influencer,Considering,1.499167395727231,55.64,56.275,60.78,55.6,30.95,61.28,51.13333333333333,52.8,57
11453,synthetic_4434,2,fossil_fuel_or_biomass_heating_system,Early_Adopter,G2_EarlyAdopter_Influencer,Considering,1.499167395727231,49.1,57.15,62.6,42.4,41,52.36,61.166666666666664,55.45,53.45
11454,synthetic_4434,3,energy_efficient_appliances,Early_Adopter,G2_EarlyAdopter_Influencer,Considering,1.499167395727231,55.08,49.1,63.92,53.75,43.35,56,56.766666666666666,54.75,56.95
11455,synthetic_4435,1,heat_pump_heating_system,Early_Adopter,G2_EarlyAdopter_Influencer,Knowledge,-1.779745455619424,46.9,44.9,68.76,40.425000000000004,32.9,56.72,57.9,63.6,49.849999999999994
11456,synthetic_4435,2,energy_community,Early_Adopter,G2_EarlyAdopter_Influencer,Done,-1.779745455619424,55.32,60.85,58.519999999999996,52.1,32.45,41.94,46.3,58.5,59.65
11457,synthetic_4435,3,electric_vehicle,Early_Adopter,G2_EarlyAdopter_Influencer,Done,-1.779745455619424,68.72,44.55,67.58,62.3,42.95,59.68,44.5,58.5,55.65
11458,synthetic_4436,1,energy_efficient_appliances,Homo_Economicus,G4_HomoEconomicus,Knowledge,-7.877391937190688,70.94,57.45,56.08,40.65,43.7,28.9,30.53333333333333,33.35,39.5
11459,synthetic_4436,2,domestic_hot_water_system,Homo_Economicus,G4_HomoEconomicus,Done,-7.877391937190688,48.76,43.3,41.28,54.675,40.65,34.7,39.5,30.599999999999998,26.950000000000003
11460,synthetic_4436,3,envelope_renovation,Homo_Economicus,G4_HomoEconomicus,Considering,-7.877391937190688,53.92,70.125,50.62,36.025,32.95,35.46,31.8,25.65,35.4
11461,synthetic_4437,1,energy_storage_systems,Careful,G3_Fearful_Careful,Considering,0.6398346300967253,45.68,71.075,65.64,36.375,36.75,48.08,32.56666666666666,33.4,54.45
11462,synthetic_4437,2,micro_efficiency_measures,Careful,G3_Fearful_Careful,Knowledge,0.6398346300967253,55.32,70.025,53.64,33.525,57.6,44.04,41.4,44.35,46.45
11463,synthetic_4437,3,domestic_hot_water_system,Careful,G3_Fearful_Careful,Considering,0.6398346300967253,58.879999999999995,62.175,70.3,42.2,41.650000000000006,52.42,38.93333333333333,41.3,41.5
11464,synthetic_4438,1,micro_efficiency_measures,Early_Adopter,G2_EarlyAdopter_Influencer,Considering,1.7033123360535314,59.620000000000005,48.775,64.04,50.125,49.1,60.08,52.166666666666664,54.849999999999994,56.05
11465,synthetic_4438,2,micro_efficiency_measures,Early_Adopter,G2_EarlyAdopter_Influencer,Considering,1.7033123360535314,58,47.6,67.96000000000001,50.525000000000006,51.05,52.9,57.86666666666667,71.55,59.2
11466,synthetic_4438,3,elevator,Early_Adopter,G2_EarlyAdopter_Influencer,Knowledge,1.7033123360535314,51.839999999999996,53.699999999999996,79.14,49.875,60.35,45.120000000000005,70.36666666666667,59.95,54.25
11467,synthetic_4439,1,heat_pump_heating_system,Uninterested,G5_Uninterested,Knowledge,1.9638241026808712,51.16,64.125,51.160000000000004,44.95,72.4,55.24,41.233333333333334,46.4,32.85
11468,synthetic_4439,2,energy_community,Uninterested,G5_Uninterested,Knowledge,1.9638241026808712,47.22,65.9,54.28,45.85,83.3,49.42,44.53333333333333,41.75,38.05
11469,synthetic_4439,3,smart_home_devices,Uninterested,G5_Uninterested,Considering,1.9638241026808712,46.92,55.575,54.88,43.725,45.4,54.940000000000005,37.233333333333334,48.599999999999994,41.8
11470,synthetic_444,1,rooftop_solar_pv,Early_Adopter,G2_EarlyAdopter_Influencer,Knowledge,6.618963376008865,51.72,70.325,67.82,48.3,53.75,66.58,55.8,64.65,60.4
11471,synthetic_444,2,rooftop_solar_pv,Early_Adopter,G2_EarlyAdopter_Influencer,Considering,6.618963376008865,65.58,74.225,66.1,49.525,45.75,49.86,49.4,63.050000000000004,66.7
11472,synthetic_444,3,energy_storage_systems,Early_Adopter,G2_EarlyAdopter_Influencer,Done,6.618963376008865,61.68,69.325,60.18,79.85,50.2,54.6,58.53333333333334,60.4,76.35
11473,synthetic_4440,1,rooftop_solar_pv,Homo_Economicus,G4_HomoEconomicus,Done,4.197920905288815,68.4,60.85,49.04,44.9,41.95,45.84,48.53333333333333,43.05,36.6
11474,synthetic_4440,2,cooling_system,Homo_Economicus,G4_HomoEconomicus,Done,4.197920905288815,58.3,56.175,58.199999999999996,56.25,58.05,51.42,49.56666666666666,50.650000000000006,50.7
11475,synthetic_4440,3,elevator,Homo_Economicus,G4_HomoEconomicus,Considering,4.197920905288815,66.64,80.125,63.32,53.7,54.900000000000006,47.74,44.833333333333336,46.25,43.55
11476,synthetic_4441,1,domestic_hot_water_system,Careful,G3_Fearful_Careful,Considering,-3.279189732721405,53.54,61.175,67.76,40.05,38.5,53.32,40.233333333333334,38.5,31.55
11477,synthetic_4441,2,energy_efficient_appliances,Careful,G3_Fearful_Careful,Knowledge,-3.279189732721405,56.08,76.85,57.34,39.55,37.65,52.08,33.96666666666667,21.8,41.15
11478,synthetic_4441,3,micro_efficiency_measures,Careful,G3_Fearful_Careful,Considering,-3.279189732721405,54.68,58.45,60.68,36.525,43.9,53.46,44.36666666666667,45.75,41.45
11479,synthetic_4442,1,fossil_fuel_or_biomass_heating_system,Early_Adopter,G2_EarlyAdopter_Influencer,Done,-2.953525882799284,55.76,44.15,65.6,66.2,46.4,47.940000000000005,59.46666666666667,58.6,70.55
11480,synthetic_4442,2,energy_storage_systems,Early_Adopter,G2_EarlyAdopter_Influencer,Knowledge,-2.953525882799284,47.54,62.325,67.34,40.125,26.5,46.300000000000004,56.233333333333334,70.15,49.9
11481,synthetic_4442,3,elevator,Early_Adopter,G2_EarlyAdopter_Influencer,Considering,-2.953525882799284,56.06,52.3,60.02,48.675,37.5,50.86,43.333333333333336,60.85,43.7
11482,synthetic_4443,1,electric_vehicle,Stubborn,G1_Activist_Stubborn_Sentient,Done,-5.11660273400766,39,44.35,57.14,72,55.25,52.82,48.53333333333333,37.849999999999994,59.6
11483,synthetic_4443,2,fossil_fuel_or_biomass_heating_system,Stubborn,G1_Activist_Stubborn_Sentient,Done,-5.11660273400766,40,48.125,50.36,68.375,57.099999999999994,49.96,57.733333333333334,37.2,53.75
11484,synthetic_4443,3,energy_community,Stubborn,G1_Activist_Stubborn_Sentient,Knowledge,-5.11660273400766,34.48,42.925,32.06,46.925,35.2,43.14,43.03333333333333,32.6,33.8
11485,synthetic_4444,1,fossil_fuel_or_biomass_heating_system,Homo_Economicus,G4_HomoEconomicus,Done,3.4301907007139305,50.76,50.375,50.38,50.9,58.800000000000004,44.64,45.9,57.25,45.25
11486,synthetic_4444,2,balcony_solar_kits,Homo_Economicus,G4_HomoEconomicus,Knowledge,3.4301907007139305,73.25999999999999,66.575,58.36,54.05,55.150000000000006,47.1,49.86666666666667,50.2,41.1
11487,synthetic_4444,3,balcony_solar_kits,Homo_Economicus,G4_HomoEconomicus,Considering,3.4301907007139305,64.94,70.4,72.03999999999999,49.2,51,45.34,63.666666666666664,23.85,35.45
11488,synthetic_4445,1,energy_storage_systems,Careful,G3_Fearful_Careful,Done,-1.8383243721789115,40.48,53.150000000000006,52.64,52.724999999999994,33.85,37.160000000000004,34.166666666666664,26.4,50.3
