bootstrap_id,target_sample_type,target_electoral_group,n,prop_bootstrap
86,voter,GREENS_EFA,35,0.035
86,voter,GUE_NGL,32,0.032
86,voter,NI,23,0.023
86,voter,PFE,56,0.056
86,voter,RENEW,53,0.053
86,voter,SD,98,0.098
87,abstention,ABSTENTION,506,0.506
87,voter,ECR,53,0.053
87,voter,EPP,122,0.122
87,voter,ESN,22,0.022
87,voter,GREENS_EFA,35,0.035
87,voter,GUE_NGL,32,0.032
87,voter,NI,23,0.023
87,voter,PFE,56,0.056
87,voter,RENEW,53,0.053
87,voter,SD,98,0.098
88,abstention,ABSTENTION,506,0.506
88,voter,ECR,53,0.053
88,voter,EPP,122,0.122
88,voter,ESN,22,0.022
88,voter,GREENS_EFA,35,0.035
88,voter,GUE_NGL,32,0.032
88,voter,NI,23,0.023
88,voter,PFE,56,0.056
88,voter,RENEW,53,0.053
88,voter,SD,98,0.098
89,abstention,ABSTENTION,506,0.506
89,voter,ECR,53,0.053
89,voter,EPP,122,0.122
89,voter,ESN,22,0.022
89,voter,GREENS_EFA,35,0.035
89,voter,GUE_NGL,32,0.032
89,voter,NI,23,0.023
89,voter,PFE,56,0.056
89,voter,RENEW,53,0.053
89,voter,SD,98,0.098
90,abstention,ABSTENTION,506,0.506
90,voter,ECR,53,0.053
90,voter,EPP,122,0.122
90,voter,ESN,22,0.022
90,voter,GREENS_EFA,35,0.035
90,voter,GUE_NGL,32,0.032
90,voter,NI,23,0.023
90,voter,PFE,56,0.056
90,voter,RENEW,53,0.053
90,voter,SD,98,0.098
91,abstention,ABSTENTION,506,0.506
91,voter,ECR,53,0.053
91,voter,EPP,122,0.122
91,voter,ESN,22,0.022
91,voter,GREENS_EFA,35,0.035
91,voter,GUE_NGL,32,0.032
91,voter,NI,23,0.023
91,voter,PFE,56,0.056
91,voter,RENEW,53,0.053
91,voter,SD,98,0.098
92,abstention,ABSTENTION,506,0.506
92,voter,ECR,53,0.053
92,voter,EPP,122,0.122
92,voter,ESN,22,0.022
92,voter,GREENS_EFA,35,0.035
92,voter,GUE_NGL,32,0.032
92,voter,NI,23,0.023
92,voter,PFE,56,0.056
92,voter,RENEW,53,0.053
92,voter,SD,98,0.098
93,abstention,ABSTENTION,506,0.506
93,voter,ECR,53,0.053
93,voter,EPP,122,0.122
93,voter,ESN,22,0.022
93,voter,GREENS_EFA,35,0.035
93,voter,GUE_NGL,32,0.032
93,voter,NI,23,0.023
93,voter,PFE,56,0.056
93,voter,RENEW,53,0.053
93,voter,SD,98,0.098
94,abstention,ABSTENTION,506,0.506
94,voter,ECR,53,0.053
94,voter,EPP,122,0.122
94,voter,ESN,22,0.022
94,voter,GREENS_EFA,35,0.035
94,voter,GUE_NGL,32,0.032
94,voter,NI,23,0.023
94,voter,PFE,56,0.056
94,voter,RENEW,53,0.053
94,voter,SD,98,0.098
95,abstention,ABSTENTION,506,0.506
95,voter,ECR,53,0.053
95,voter,EPP,122,0.122
95,voter,ESN,22,0.022
95,voter,GREENS_EFA,35,0.035
95,voter,GUE_NGL,32,0.032
95,voter,NI,23,0.023
95,voter,PFE,56,0.056
95,voter,RENEW,53,0.053
95,voter,SD,98,0.098
96,abstention,ABSTENTION,506,0.506
96,voter,ECR,53,0.053
96,voter,EPP,122,0.122
96,voter,ESN,22,0.022
96,voter,GREENS_EFA,35,0.035
96,voter,GUE_NGL,32,0.032
96,voter,NI,23,0.023
96,voter,PFE,56,0.056
96,voter,RENEW,53,0.053
96,voter,SD,98,0.098
97,abstention,ABSTENTION,506,0.506
97,voter,ECR,53,0.053
97,voter,EPP,122,0.122
97,voter,ESN,22,0.022
97,voter,GREENS_EFA,35,0.035
97,voter,GUE_NGL,32,0.032
97,voter,NI,23,0.023
97,voter,PFE,56,0.056
97,voter,RENEW,53,0.053
97,voter,SD,98,0.098
98,abstention,ABSTENTION,506,0.506
98,voter,ECR,53,0.053
98,voter,EPP,122,0.122
98,voter,ESN,22,0.022
98,voter,GREENS_EFA,35,0.035
98,voter,GUE_NGL,32,0.032
98,voter,NI,23,0.023
98,voter,PFE,56,0.056
98,voter,RENEW,53,0.053
98,voter,SD,98,0.098
99,abstention,ABSTENTION,506,0.506
99,voter,ECR,53,0.053
99,voter,EPP,122,0.122
99,voter,ESN,22,0.022
99,voter,GREENS_EFA,35,0.035
99,voter,GUE_NGL,32,0.032
99,voter,NI,23,0.023
99,voter,PFE,56,0.056
99,voter,RENEW,53,0.053
99,voter,SD,98,0.098
100,abstention,ABSTENTION,506,0.506
100,voter,ECR,53,0.053
100,voter,EPP,122,0.122
100,voter,ESN,22,0.022
100,voter,GREENS_EFA,35,0.035
100,voter,GUE_NGL,32,0.032
100,voter,NI,23,0.023
100,voter,PFE,56,0.056
100,voter,RENEW,53,0.053
100,voter,SD,98,0.098
101,abstention,ABSTENTION,506,0.506
101,voter,ECR,53,0.053
101,voter,EPP,122,0.122
101,voter,ESN,22,0.022
101,voter,GREENS_EFA,35,0.035
101,voter,GUE_NGL,32,0.032
101,voter,NI,23,0.023
101,voter,PFE,56,0.056
101,voter,RENEW,53,0.053
101,voter,SD,98,0.098
102,abstention,ABSTENTION,506,0.506
102,voter,ECR,53,0.053
102,voter,EPP,122,0.122
102,voter,ESN,22,0.022
102,voter,GREENS_EFA,35,0.035
102,voter,GUE_NGL,32,0.032
102,voter,NI,23,0.023
102,voter,PFE,56,0.056
102,voter,RENEW,53,0.053
102,voter,SD,98,0.098
103,abstention,ABSTENTION,506,0.506
103,voter,ECR,53,0.053
103,voter,EPP,122,0.122
103,voter,ESN,22,0.022
103,voter,GREENS_EFA,35,0.035
103,voter,GUE_NGL,32,0.032
103,voter,NI,23,0.023
103,voter,PFE,56,0.056
103,voter,RENEW,53,0.053
103,voter,SD,98,0.098
104,abstention,ABSTENTION,506,0.506
104,voter,ECR,53,0.053
104,voter,EPP,122,0.122
104,voter,ESN,22,0.022
104,voter,GREENS_EFA,35,0.035
104,voter,GUE_NGL,32,0.032
104,voter,NI,23,0.023
104,voter,PFE,56,0.056
104,voter,RENEW,53,0.053
104,voter,SD,98,0.098
105,abstention,ABSTENTION,506,0.506
105,voter,ECR,53,0.053
105,voter,EPP,122,0.122
105,voter,ESN,22,0.022
105,voter,GREENS_EFA,35,0.035
105,voter,GUE_NGL,32,0.032
105,voter,NI,23,0.023
105,voter,PFE,56,0.056
105,voter,RENEW,53,0.053
105,voter,SD,98,0.098
106,abstention,ABSTENTION,506,0.506
106,voter,ECR,53,0.053
106,voter,EPP,122,0.122
106,voter,ESN,22,0.022
106,voter,GREENS_EFA,35,0.035
106,voter,GUE_NGL,32,0.032
106,voter,NI,23,0.023
106,voter,PFE,56,0.056
106,voter,RENEW,53,0.053
106,voter,SD,98,0.098
107,abstention,ABSTENTION,506,0.506
107,voter,ECR,53,0.053
107,voter,EPP,122,0.122
107,voter,ESN,22,0.022
107,voter,GREENS_EFA,35,0.035
107,voter,GUE_NGL,32,0.032
107,voter,NI,23,0.023
107,voter,PFE,56,0.056
107,voter,RENEW,53,0.053
107,voter,SD,98,0.098
108,abstention,ABSTENTION,506,0.506
108,voter,ECR,53,0.053
108,voter,EPP,122,0.122
108,voter,ESN,22,0.022
108,voter,GREENS_EFA,35,0.035
108,voter,GUE_NGL,32,0.032
108,voter,NI,23,0.023
108,voter,PFE,56,0.056
108,voter,RENEW,53,0.053
108,voter,SD,98,0.098
109,abstention,ABSTENTION,506,0.506
109,voter,ECR,53,0.053
109,voter,EPP,122,0.122
109,voter,ESN,22,0.022
109,voter,GREENS_EFA,35,0.035
109,voter,GUE_NGL,32,0.032
109,voter,NI,23,0.023
109,voter,PFE,56,0.056
109,voter,RENEW,53,0.053
109,voter,SD,98,0.098
110,abstention,ABSTENTION,506,0.506
110,voter,ECR,53,0.053
110,voter,EPP,122,0.122
110,voter,ESN,22,0.022
110,voter,GREENS_EFA,35,0.035
110,voter,GUE_NGL,32,0.032
110,voter,NI,23,0.023
110,voter,PFE,56,0.056
110,voter,RENEW,53,0.053
110,voter,SD,98,0.098
111,abstention,ABSTENTION,506,0.506
111,voter,ECR,53,0.053
111,voter,EPP,122,0.122
111,voter,ESN,22,0.022
111,voter,GREENS_EFA,35,0.035
111,voter,GUE_NGL,32,0.032
111,voter,NI,23,0.023
111,voter,PFE,56,0.056
111,voter,RENEW,53,0.053
111,voter,SD,98,0.098
112,abstention,ABSTENTION,506,0.506
112,voter,ECR,53,0.053
112,voter,EPP,122,0.122
112,voter,ESN,22,0.022
112,voter,GREENS_EFA,35,0.035
112,voter,GUE_NGL,32,0.032
112,voter,NI,23,0.023
112,voter,PFE,56,0.056
112,voter,RENEW,53,0.053
112,voter,SD,98,0.098
113,abstention,ABSTENTION,506,0.506
113,voter,ECR,53,0.053
113,voter,EPP,122,0.122
113,voter,ESN,22,0.022
113,voter,GREENS_EFA,35,0.035
113,voter,GUE_NGL,32,0.032
113,voter,NI,23,0.023
113,voter,PFE,56,0.056
113,voter,RENEW,53,0.053
113,voter,SD,98,0.098
114,abstention,ABSTENTION,506,0.506
114,voter,ECR,53,0.053
114,voter,EPP,122,0.122
114,voter,ESN,22,0.022
114,voter,GREENS_EFA,35,0.035
114,voter,GUE_NGL,32,0.032
114,voter,NI,23,0.023
114,voter,PFE,56,0.056
114,voter,RENEW,53,0.053
114,voter,SD,98,0.098
115,abstention,ABSTENTION,506,0.506
115,voter,ECR,53,0.053
115,voter,EPP,122,0.122
115,voter,ESN,22,0.022
115,voter,GREENS_EFA,35,0.035
115,voter,GUE_NGL,32,0.032
115,voter,NI,23,0.023
115,voter,PFE,56,0.056
115,voter,RENEW,53,0.053
115,voter,SD,98,0.098
116,abstention,ABSTENTION,506,0.506
116,voter,ECR,53,0.053
116,voter,EPP,122,0.122
116,voter,ESN,22,0.022
116,voter,GREENS_EFA,35,0.035
116,voter,GUE_NGL,32,0.032
116,voter,NI,23,0.023
116,voter,PFE,56,0.056
116,voter,RENEW,53,0.053
116,voter,SD,98,0.098
117,abstention,ABSTENTION,506,0.506
117,voter,ECR,53,0.053
117,voter,EPP,122,0.122
117,voter,ESN,22,0.022
117,voter,GREENS_EFA,35,0.035
117,voter,GUE_NGL,32,0.032
117,voter,NI,23,0.023
117,voter,PFE,56,0.056
117,voter,RENEW,53,0.053
117,voter,SD,98,0.098
118,abstention,ABSTENTION,506,0.506
118,voter,ECR,53,0.053
118,voter,EPP,122,0.122
118,voter,ESN,22,0.022
118,voter,GREENS_EFA,35,0.035
118,voter,GUE_NGL,32,0.032
118,voter,NI,23,0.023
118,voter,PFE,56,0.056
118,voter,RENEW,53,0.053
118,voter,SD,98,0.098
119,abstention,ABSTENTION,506,0.506
119,voter,ECR,53,0.053
119,voter,EPP,122,0.122
119,voter,ESN,22,0.022
119,voter,GREENS_EFA,35,0.035
119,voter,GUE_NGL,32,0.032
119,voter,NI,23,0.023
119,voter,PFE,56,0.056
119,voter,RENEW,53,0.053
119,voter,SD,98,0.098
120,abstention,ABSTENTION,506,0.506
120,voter,ECR,53,0.053
120,voter,EPP,122,0.122
120,voter,ESN,22,0.022
120,voter,GREENS_EFA,35,0.035
120,voter,GUE_NGL,32,0.032
120,voter,NI,23,0.023
120,voter,PFE,56,0.056
120,voter,RENEW,53,0.053
120,voter,SD,98,0.098
121,abstention,ABSTENTION,506,0.506
121,voter,ECR,53,0.053
121,voter,EPP,122,0.122
121,voter,ESN,22,0.022
121,voter,GREENS_EFA,35,0.035
121,voter,GUE_NGL,32,0.032
121,voter,NI,23,0.023
121,voter,PFE,56,0.056
121,voter,RENEW,53,0.053
121,voter,SD,98,0.098
122,abstention,ABSTENTION,506,0.506
122,voter,ECR,53,0.053
122,voter,EPP,122,0.122
122,voter,ESN,22,0.022
122,voter,GREENS_EFA,35,0.035
122,voter,GUE_NGL,32,0.032
122,voter,NI,23,0.023
122,voter,PFE,56,0.056
122,voter,RENEW,53,0.053
122,voter,SD,98,0.098
123,abstention,ABSTENTION,506,0.506
123,voter,ECR,53,0.053
123,voter,EPP,122,0.122
123,voter,ESN,22,0.022
123,voter,GREENS_EFA,35,0.035
123,voter,GUE_NGL,32,0.032
123,voter,NI,23,0.023
123,voter,PFE,56,0.056
123,voter,RENEW,53,0.053
123,voter,SD,98,0.098
124,abstention,ABSTENTION,506,0.506
124,voter,ECR,53,0.053
124,voter,EPP,122,0.122
124,voter,ESN,22,0.022
124,voter,GREENS_EFA,35,0.035
124,voter,GUE_NGL,32,0.032
124,voter,NI,23,0.023
124,voter,PFE,56,0.056
124,voter,RENEW,53,0.053
124,voter,SD,98,0.098
125,abstention,ABSTENTION,506,0.506
125,voter,ECR,53,0.053
125,voter,EPP,122,0.122
125,voter,ESN,22,0.022
125,voter,GREENS_EFA,35,0.035
125,voter,GUE_NGL,32,0.032
125,voter,NI,23,0.023
125,voter,PFE,56,0.056
125,voter,RENEW,53,0.053
125,voter,SD,98,0.098
126,abstention,ABSTENTION,506,0.506
126,voter,ECR,53,0.053
126,voter,EPP,122,0.122
126,voter,ESN,22,0.022
126,voter,GREENS_EFA,35,0.035
126,voter,GUE_NGL,32,0.032
126,voter,NI,23,0.023
126,voter,PFE,56,0.056
126,voter,RENEW,53,0.053
126,voter,SD,98,0.098
127,abstention,ABSTENTION,506,0.506
127,voter,ECR,53,0.053
127,voter,EPP,122,0.122
127,voter,ESN,22,0.022
127,voter,GREENS_EFA,35,0.035
127,voter,GUE_NGL,32,0.032
127,voter,NI,23,0.023
127,voter,PFE,56,0.056
127,voter,RENEW,53,0.053
127,voter,SD,98,0.098
128,abstention,ABSTENTION,506,0.506
128,voter,ECR,53,0.053
128,voter,EPP,122,0.122
128,voter,ESN,22,0.022
128,voter,GREENS_EFA,35,0.035
128,voter,GUE_NGL,32,0.032
128,voter,NI,23,0.023
128,voter,PFE,56,0.056
128,voter,RENEW,53,0.053
128,voter,SD,98,0.098
129,abstention,ABSTENTION,506,0.506
129,voter,ECR,53,0.053
129,voter,EPP,122,0.122
129,voter,ESN,22,0.022
129,voter,GREENS_EFA,35,0.035
129,voter,GUE_NGL,32,0.032
129,voter,NI,23,0.023
129,voter,PFE,56,0.056
129,voter,RENEW,53,0.053
129,voter,SD,98,0.098
130,abstention,ABSTENTION,506,0.506
130,voter,ECR,53,0.053
130,voter,EPP,122,0.122
130,voter,ESN,22,0.022
130,voter,GREENS_EFA,35,0.035
130,voter,GUE_NGL,32,0.032
130,voter,NI,23,0.023
130,voter,PFE,56,0.056
130,voter,RENEW,53,0.053
130,voter,SD,98,0.098
131,abstention,ABSTENTION,506,0.506
131,voter,ECR,53,0.053
131,voter,EPP,122,0.122
131,voter,ESN,22,0.022
131,voter,GREENS_EFA,35,0.035
131,voter,GUE_NGL,32,0.032
131,voter,NI,23,0.023
131,voter,PFE,56,0.056
131,voter,RENEW,53,0.053
131,voter,SD,98,0.098
132,abstention,ABSTENTION,506,0.506
132,voter,ECR,53,0.053
132,voter,EPP,122,0.122
132,voter,ESN,22,0.022
132,voter,GREENS_EFA,35,0.035
132,voter,GUE_NGL,32,0.032
132,voter,NI,23,0.023
132,voter,PFE,56,0.056
132,voter,RENEW,53,0.053
132,voter,SD,98,0.098
133,abstention,ABSTENTION,506,0.506
133,voter,ECR,53,0.053
133,voter,EPP,122,0.122
133,voter,ESN,22,0.022
133,voter,GREENS_EFA,35,0.035
133,voter,GUE_NGL,32,0.032
133,voter,NI,23,0.023
133,voter,PFE,56,0.056
133,voter,RENEW,53,0.053
133,voter,SD,98,0.098
134,abstention,ABSTENTION,506,0.506
134,voter,ECR,53,0.053
134,voter,EPP,122,0.122
134,voter,ESN,22,0.022
134,voter,GREENS_EFA,35,0.035
134,voter,GUE_NGL,32,0.032
134,voter,NI,23,0.023
134,voter,PFE,56,0.056
134,voter,RENEW,53,0.053
134,voter,SD,98,0.098
135,abstention,ABSTENTION,506,0.506
135,voter,ECR,53,0.053
135,voter,EPP,122,0.122
135,voter,ESN,22,0.022
135,voter,GREENS_EFA,35,0.035
135,voter,GUE_NGL,32,0.032
135,voter,NI,23,0.023
135,voter,PFE,56,0.056
135,voter,RENEW,53,0.053
135,voter,SD,98,0.098
136,abstention,ABSTENTION,506,0.506
136,voter,ECR,53,0.053
136,voter,EPP,122,0.122
136,voter,ESN,22,0.022
136,voter,GREENS_EFA,35,0.035
136,voter,GUE_NGL,32,0.032
136,voter,NI,23,0.023
136,voter,PFE,56,0.056
136,voter,RENEW,53,0.053
136,voter,SD,98,0.098
137,abstention,ABSTENTION,506,0.506
137,voter,ECR,53,0.053
137,voter,EPP,122,0.122
137,voter,ESN,22,0.022
137,voter,GREENS_EFA,35,0.035
137,voter,GUE_NGL,32,0.032
137,voter,NI,23,0.023
137,voter,PFE,56,0.056
137,voter,RENEW,53,0.053
137,voter,SD,98,0.098
138,abstention,ABSTENTION,506,0.506
138,voter,ECR,53,0.053
138,voter,EPP,122,0.122
138,voter,ESN,22,0.022
138,voter,GREENS_EFA,35,0.035
138,voter,GUE_NGL,32,0.032
138,voter,NI,23,0.023
138,voter,PFE,56,0.056
138,voter,RENEW,53,0.053
138,voter,SD,98,0.098
139,abstention,ABSTENTION,506,0.506
139,voter,ECR,53,0.053
139,voter,EPP,122,0.122
139,voter,ESN,22,0.022
139,voter,GREENS_EFA,35,0.035
139,voter,GUE_NGL,32,0.032
139,voter,NI,23,0.023
139,voter,PFE,56,0.056
139,voter,RENEW,53,0.053
139,voter,SD,98,0.098
140,abstention,ABSTENTION,506,0.506
140,voter,ECR,53,0.053
140,voter,EPP,122,0.122
140,voter,ESN,22,0.022
140,voter,GREENS_EFA,35,0.035
140,voter,GUE_NGL,32,0.032
140,voter,NI,23,0.023
140,voter,PFE,56,0.056
140,voter,RENEW,53,0.053
140,voter,SD,98,0.098
141,abstention,ABSTENTION,506,0.506
141,voter,ECR,53,0.053
141,voter,EPP,122,0.122
141,voter,ESN,22,0.022
141,voter,GREENS_EFA,35,0.035
141,voter,GUE_NGL,32,0.032
141,voter,NI,23,0.023
141,voter,PFE,56,0.056
141,voter,RENEW,53,0.053
141,voter,SD,98,0.098
142,abstention,ABSTENTION,506,0.506
142,voter,ECR,53,0.053
142,voter,EPP,122,0.122
142,voter,ESN,22,0.022
142,voter,GREENS_EFA,35,0.035
142,voter,GUE_NGL,32,0.032
142,voter,NI,23,0.023
142,voter,PFE,56,0.056
142,voter,RENEW,53,0.053
142,voter,SD,98,0.098
143,abstention,ABSTENTION,506,0.506
143,voter,ECR,53,0.053
143,voter,EPP,122,0.122
143,voter,ESN,22,0.022
143,voter,GREENS_EFA,35,0.035
143,voter,GUE_NGL,32,0.032
143,voter,NI,23,0.023
143,voter,PFE,56,0.056
143,voter,RENEW,53,0.053
143,voter,SD,98,0.098
144,abstention,ABSTENTION,506,0.506
144,voter,ECR,53,0.053
144,voter,EPP,122,0.122
144,voter,ESN,22,0.022
144,voter,GREENS_EFA,35,0.035
144,voter,GUE_NGL,32,0.032
144,voter,NI,23,0.023
144,voter,PFE,56,0.056
144,voter,RENEW,53,0.053
144,voter,SD,98,0.098
145,abstention,ABSTENTION,506,0.506
145,voter,ECR,53,0.053
145,voter,EPP,122,0.122
145,voter,ESN,22,0.022
145,voter,GREENS_EFA,35,0.035
145,voter,GUE_NGL,32,0.032
145,voter,NI,23,0.023
145,voter,PFE,56,0.056
145,voter,RENEW,53,0.053
145,voter,SD,98,0.098
146,abstention,ABSTENTION,506,0.506
146,voter,ECR,53,0.053
146,voter,EPP,122,0.122
146,voter,ESN,22,0.022
146,voter,GREENS_EFA,35,0.035
146,voter,GUE_NGL,32,0.032
146,voter,NI,23,0.023
146,voter,PFE,56,0.056
146,voter,RENEW,53,0.053
146,voter,SD,98,0.098
147,abstention,ABSTENTION,506,0.506
147,voter,ECR,53,0.053
147,voter,EPP,122,0.122
147,voter,ESN,22,0.022
147,voter,GREENS_EFA,35,0.035
147,voter,GUE_NGL,32,0.032
147,voter,NI,23,0.023
147,voter,PFE,56,0.056
147,voter,RENEW,53,0.053
147,voter,SD,98,0.098
148,abstention,ABSTENTION,506,0.506
148,voter,ECR,53,0.053
148,voter,EPP,122,0.122
148,voter,ESN,22,0.022
148,voter,GREENS_EFA,35,0.035
148,voter,GUE_NGL,32,0.032
148,voter,NI,23,0.023
148,voter,PFE,56,0.056
148,voter,RENEW,53,0.053
148,voter,SD,98,0.098
149,abstention,ABSTENTION,506,0.506
149,voter,ECR,53,0.053
149,voter,EPP,122,0.122
149,voter,ESN,22,0.022
149,voter,GREENS_EFA,35,0.035
149,voter,GUE_NGL,32,0.032
149,voter,NI,23,0.023
149,voter,PFE,56,0.056
149,voter,RENEW,53,0.053
149,voter,SD,98,0.098
150,abstention,ABSTENTION,506,0.506
150,voter,ECR,53,0.053
150,voter,EPP,122,0.122
150,voter,ESN,22,0.022
150,voter,GREENS_EFA,35,0.035
150,voter,GUE_NGL,32,0.032
150,voter,NI,23,0.023
150,voter,PFE,56,0.056
150,voter,RENEW,53,0.053
150,voter,SD,98,0.098
151,abstention,ABSTENTION,506,0.506
151,voter,ECR,53,0.053
151,voter,EPP,122,0.122
151,voter,ESN,22,0.022
151,voter,GREENS_EFA,35,0.035
151,voter,GUE_NGL,32,0.032
151,voter,NI,23,0.023
151,voter,PFE,56,0.056
151,voter,RENEW,53,0.053
151,voter,SD,98,0.098
152,abstention,ABSTENTION,506,0.506
152,voter,ECR,53,0.053
152,voter,EPP,122,0.122
152,voter,ESN,22,0.022
152,voter,GREENS_EFA,35,0.035
152,voter,GUE_NGL,32,0.032
152,voter,NI,23,0.023
152,voter,PFE,56,0.056
152,voter,RENEW,53,0.053
152,voter,SD,98,0.098
153,abstention,ABSTENTION,506,0.506
153,voter,ECR,53,0.053
153,voter,EPP,122,0.122
153,voter,ESN,22,0.022
153,voter,GREENS_EFA,35,0.035
153,voter,GUE_NGL,32,0.032
153,voter,NI,23,0.023
153,voter,PFE,56,0.056
153,voter,RENEW,53,0.053
153,voter,SD,98,0.098
154,abstention,ABSTENTION,506,0.506
154,voter,ECR,53,0.053
154,voter,EPP,122,0.122
154,voter,ESN,22,0.022
154,voter,GREENS_EFA,35,0.035
154,voter,GUE_NGL,32,0.032
154,voter,NI,23,0.023
154,voter,PFE,56,0.056
154,voter,RENEW,53,0.053
154,voter,SD,98,0.098
155,abstention,ABSTENTION,506,0.506
155,voter,ECR,53,0.053
155,voter,EPP,122,0.122
155,voter,ESN,22,0.022
155,voter,GREENS_EFA,35,0.035
155,voter,GUE_NGL,32,0.032
155,voter,NI,23,0.023
155,voter,PFE,56,0.056
155,voter,RENEW,53,0.053
155,voter,SD,98,0.098
156,abstention,ABSTENTION,506,0.506
156,voter,ECR,53,0.053
156,voter,EPP,122,0.122
156,voter,ESN,22,0.022
156,voter,GREENS_EFA,35,0.035
156,voter,GUE_NGL,32,0.032
156,voter,NI,23,0.023
156,voter,PFE,56,0.056
156,voter,RENEW,53,0.053
156,voter,SD,98,0.098
157,abstention,ABSTENTION,506,0.506
157,voter,ECR,53,0.053
157,voter,EPP,122,0.122
157,voter,ESN,22,0.022
157,voter,GREENS_EFA,35,0.035
157,voter,GUE_NGL,32,0.032
157,voter,NI,23,0.023
157,voter,PFE,56,0.056
157,voter,RENEW,53,0.053
157,voter,SD,98,0.098
158,abstention,ABSTENTION,506,0.506
158,voter,ECR,53,0.053
158,voter,EPP,122,0.122
158,voter,ESN,22,0.022
158,voter,GREENS_EFA,35,0.035
158,voter,GUE_NGL,32,0.032
158,voter,NI,23,0.023
158,voter,PFE,56,0.056
158,voter,RENEW,53,0.053
158,voter,SD,98,0.098
159,abstention,ABSTENTION,506,0.506
159,voter,ECR,53,0.053
159,voter,EPP,122,0.122
159,voter,ESN,22,0.022
159,voter,GREENS_EFA,35,0.035
159,voter,GUE_NGL,32,0.032
159,voter,NI,23,0.023
159,voter,PFE,56,0.056
159,voter,RENEW,53,0.053
159,voter,SD,98,0.098
160,abstention,ABSTENTION,506,0.506
160,voter,ECR,53,0.053
160,voter,EPP,122,0.122
160,voter,ESN,22,0.022
160,voter,GREENS_EFA,35,0.035
160,voter,GUE_NGL,32,0.032
160,voter,NI,23,0.023
160,voter,PFE,56,0.056
160,voter,RENEW,53,0.053
160,voter,SD,98,0.098
161,abstention,ABSTENTION,506,0.506
161,voter,ECR,53,0.053
161,voter,EPP,122,0.122
161,voter,ESN,22,0.022
161,voter,GREENS_EFA,35,0.035
161,voter,GUE_NGL,32,0.032
161,voter,NI,23,0.023
161,voter,PFE,56,0.056
161,voter,RENEW,53,0.053
161,voter,SD,98,0.098
162,abstention,ABSTENTION,506,0.506
162,voter,ECR,53,0.053
162,voter,EPP,122,0.122
162,voter,ESN,22,0.022
162,voter,GREENS_EFA,35,0.035
162,voter,GUE_NGL,32,0.032
162,voter,NI,23,0.023
162,voter,PFE,56,0.056
162,voter,RENEW,53,0.053
162,voter,SD,98,0.098
163,abstention,ABSTENTION,506,0.506
163,voter,ECR,53,0.053
163,voter,EPP,122,0.122
163,voter,ESN,22,0.022
163,voter,GREENS_EFA,35,0.035
163,voter,GUE_NGL,32,0.032
163,voter,NI,23,0.023
163,voter,PFE,56,0.056
163,voter,RENEW,53,0.053
163,voter,SD,98,0.098
164,abstention,ABSTENTION,506,0.506
164,voter,ECR,53,0.053
164,voter,EPP,122,0.122
164,voter,ESN,22,0.022
164,voter,GREENS_EFA,35,0.035
164,voter,GUE_NGL,32,0.032
164,voter,NI,23,0.023
164,voter,PFE,56,0.056
164,voter,RENEW,53,0.053
164,voter,SD,98,0.098
165,abstention,ABSTENTION,506,0.506
165,voter,ECR,53,0.053
165,voter,EPP,122,0.122
165,voter,ESN,22,0.022
165,voter,GREENS_EFA,35,0.035
165,voter,GUE_NGL,32,0.032
165,voter,NI,23,0.023
165,voter,PFE,56,0.056
165,voter,RENEW,53,0.053
165,voter,SD,98,0.098
166,abstention,ABSTENTION,506,0.506
166,voter,ECR,53,0.053
166,voter,EPP,122,0.122
166,voter,ESN,22,0.022
166,voter,GREENS_EFA,35,0.035
166,voter,GUE_NGL,32,0.032
166,voter,NI,23,0.023
166,voter,PFE,56,0.056
166,voter,RENEW,53,0.053
166,voter,SD,98,0.098
167,abstention,ABSTENTION,506,0.506
167,voter,ECR,53,0.053
167,voter,EPP,122,0.122
167,voter,ESN,22,0.022
167,voter,GREENS_EFA,35,0.035
167,voter,GUE_NGL,32,0.032
167,voter,NI,23,0.023
167,voter,PFE,56,0.056
167,voter,RENEW,53,0.053
167,voter,SD,98,0.098
168,abstention,ABSTENTION,506,0.506
168,voter,ECR,53,0.053
168,voter,EPP,122,0.122
168,voter,ESN,22,0.022
168,voter,GREENS_EFA,35,0.035
168,voter,GUE_NGL,32,0.032
168,voter,NI,23,0.023
168,voter,PFE,56,0.056
168,voter,RENEW,53,0.053
168,voter,SD,98,0.098
169,abstention,ABSTENTION,506,0.506
169,voter,ECR,53,0.053
169,voter,EPP,122,0.122
169,voter,ESN,22,0.022
169,voter,GREENS_EFA,35,0.035
169,voter,GUE_NGL,32,0.032
169,voter,NI,23,0.023
169,voter,PFE,56,0.056
169,voter,RENEW,53,0.053
169,voter,SD,98,0.098
170,abstention,ABSTENTION,506,0.506
170,voter,ECR,53,0.053
170,voter,EPP,122,0.122
170,voter,ESN,22,0.022
170,voter,GREENS_EFA,35,0.035
170,voter,GUE_NGL,32,0.032
170,voter,NI,23,0.023
170,voter,PFE,56,0.056
170,voter,RENEW,53,0.053
170,voter,SD,98,0.098
171,abstention,ABSTENTION,506,0.506
171,voter,ECR,53,0.053
171,voter,EPP,122,0.122
171,voter,ESN,22,0.022
171,voter,GREENS_EFA,35,0.035
171,voter,GUE_NGL,32,0.032
171,voter,NI,23,0.023
171,voter,PFE,56,0.056
171,voter,RENEW,53,0.053
171,voter,SD,98,0.098
