stage_dimension_id,participant_id,stage,technology,dimension_key,dimension,n_determinants_linked,n_determinants_filled,n_determinants_missing
1763,PROLIFIC_69f4823b807f06208c1f8ff8,"No la conoce, pero le genera curiosidad",Comunidad energética,COMPETENCE,Competencia,5,5,0
1764,PROLIFIC_69f4823b807f06208c1f8ff8,"No la conoce, pero le genera curiosidad",Comunidad energética,MEANING,Significado,2,2,0
1765,PROLIFIC_69c6a6aade93df9f06f725a2,"No la conoce, pero le genera curiosidad",Kits solares de balcón,FINANCIAL,Seguridad financiera,5,4,1
1766,PROLIFIC_69f3101cd619e2288f7cffa7,"No la conoce, pero le genera curiosidad",Kits solares de balcón,FINANCIAL,Seguridad financiera,5,5,0
1767,PROLIFIC_5e92267dcc3d6c553eb8c817,"No la conoce, pero le genera curiosidad",Ascensor,COMPETENCE,Competencia,5,5,0
1768,PROLIFIC_5e92267dcc3d6c553eb8c817,"No la conoce, pero le genera curiosidad",Ascensor,PHYSIOLOGICAL,Materialidad,2,1,1
1769,PROLIFIC_5e92267dcc3d6c553eb8c817,"No la conoce, pero le genera curiosidad",Ascensor,RELATEDNESS,Vinculación,5,5,0
1770,PROLIFIC_6a229b5352a32f629034f221,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,FINANCIAL,Seguridad financiera,5,4,1
1771,PROLIFIC_6a229b5352a32f629034f221,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,SECURITY,Seguridad,4,4,0
1772,PROLIFIC_6a229b5352a32f629034f221,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,MEANING,Significado,2,2,0
1773,PROLIFIC_6a23e0de47bc759d7dfabea7,"No la conoce, pero le genera curiosidad",Kits solares de balcón,FINANCIAL,Seguridad financiera,5,5,0
1774,PROLIFIC_6a23e0de47bc759d7dfabea7,"No la conoce, pero le genera curiosidad",Kits solares de balcón,SECURITY,Seguridad,4,4,0
1775,PROLIFIC_6a23e0de47bc759d7dfabea7,"No la conoce, pero le genera curiosidad",Kits solares de balcón,COMPETENCE,Competencia,5,5,0
1776,PROLIFIC_6a21ea8132a0738c3116b9e0,"No la conoce, pero le genera curiosidad",Bomba de calor,FINANCIAL,Seguridad financiera,5,5,0
1777,PROLIFIC_6a21ea8132a0738c3116b9e0,"No la conoce, pero le genera curiosidad",Bomba de calor,SECURITY,Seguridad,4,3,1
1778,PROLIFIC_6a21ea8132a0738c3116b9e0,"No la conoce, pero le genera curiosidad",Bomba de calor,MEANING,Significado,2,2,0
1779,PROLIFIC_6932b69b5d8649b7a1021ff0,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,FINANCIAL,Seguridad financiera,5,5,0
1780,PROLIFIC_697f4f0f25cc7707716e04f5,"No la conoce, pero le genera curiosidad",Medidas de microeficiencia,AUTONOMY,Autonomía,4,4,0
1781,PROLIFIC_69d801b7ff73fd8726f49404,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,FINANCIAL,Seguridad financiera,5,5,0
1782,PROLIFIC_69d801b7ff73fd8726f49404,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,STIMULATION,Estímulo,3,3,0
1783,PROLIFIC_6a00ddf17a4ca511079ba36,"No la conoce, pero le genera curiosidad",Renovación de envolvente,SECURITY,Seguridad,4,4,0
1784,PROLIFIC_6a00ddf17a4ca511079ba36,"No la conoce, pero le genera curiosidad",Renovación de envolvente,AUTONOMY,Autonomía,4,4,0
1785,PROLIFIC_6a00ddf17a4ca511079ba36,"No la conoce, pero le genera curiosidad",Renovación de envolvente,POPULARITY,Popularidad,2,2,0
1786,PROLIFIC_6a22f1c96d813b77a267cc7d,"No la conoce, pero le genera curiosidad",Medidas de microeficiencia,MEANING,Significado,2,2,0
1787,PROLIFIC_646219bb0b91a6f3327e39fb,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,FINANCIAL,Seguridad financiera,5,5,0
1788,PROLIFIC_646219bb0b91a6f3327e39fb,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,COMPETENCE,Competencia,5,5,0
1789,PROLIFIC_646219bb0b91a6f3327e39fb,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,MEANING,Significado,2,2,0
1790,PROLIFIC_6a064be60a1feb17a9dfe824,"No la conoce, pero le genera curiosidad",Calefacción fósil o biomasa,FINANCIAL,Seguridad financiera,5,5,0
1791,PROLIFIC_66cc80d93247b5e14b3b7112,"No la conoce, pero le genera curiosidad",Comunidad energética,FINANCIAL,Seguridad financiera,5,5,0
1792,PROLIFIC_66cc80d93247b5e14b3b7112,"No la conoce, pero le genera curiosidad",Comunidad energética,SECURITY,Seguridad,4,4,0
1793,PROLIFIC_6980bdf135e5d99f4cd191e6,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,FINANCIAL,Seguridad financiera,5,5,0
1794,PROLIFIC_6980bdf135e5d99f4cd191e6,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,SECURITY,Seguridad,4,4,0
1795,PROLIFIC_6980bdf135e5d99f4cd191e6,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,MEANING,Significado,2,2,0
1796,PROLIFIC_602fe67919eaccd752eea5a5,"No la conoce, pero le genera curiosidad",Almacenamiento energético,FINANCIAL,Seguridad financiera,5,5,0
1797,PROLIFIC_602fe67919eaccd752eea5a5,"No la conoce, pero le genera curiosidad",Almacenamiento energético,SECURITY,Seguridad,4,4,0
1798,PROLIFIC_602fe67919eaccd752eea5a5,"No la conoce, pero le genera curiosidad",Almacenamiento energético,MEANING,Significado,2,2,0
1799,PROLIFIC_6a10442ceffde6b06d1cef3d,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,FINANCIAL,Seguridad financiera,5,5,0
1800,PROLIFIC_6a10442ceffde6b06d1cef3d,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,SECURITY,Seguridad,4,4,0
1801,PROLIFIC_6a10442ceffde6b06d1cef3d,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,COMPETENCE,Competencia,5,5,0
1802,PROLIFIC_6470e501cc85b0287c8da951,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,FINANCIAL,Seguridad financiera,5,5,0
1803,PROLIFIC_6470e501cc85b0287c8da951,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,SECURITY,Seguridad,4,4,0
1804,PROLIFIC_6470e501cc85b0287c8da951,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,COMPETENCE,Competencia,5,5,0
1805,PROLIFIC_6985f197cf1559ac62ea5dc3,"No la conoce, pero le genera curiosidad",Calefacción fósil o biomasa,FINANCIAL,Seguridad financiera,5,5,0
1806,PROLIFIC_6985f197cf1559ac62ea5dc3,"No la conoce, pero le genera curiosidad",Calefacción fósil o biomasa,MEANING,Significado,2,2,0
1807,PROLIFIC_6a00c9657d955585296f7301,"No la conoce, pero le genera curiosidad",Almacenamiento energético,FINANCIAL,Seguridad financiera,5,5,0
1808,PROLIFIC_6a00c9657d955585296f7301,"No la conoce, pero le genera curiosidad",Almacenamiento energético,SECURITY,Seguridad,4,4,0
1809,PROLIFIC_6a0d9e9144c2414b7e6adeda,"No la conoce, pero le genera curiosidad",Almacenamiento energético,COMPETENCE,Competencia,5,5,0
1810,PROLIFIC_6a0d9e9144c2414b7e6adeda,"No la conoce, pero le genera curiosidad",Almacenamiento energético,AUTONOMY,Autonomía,4,4,0
1811,PROLIFIC_6a0d9e9144c2414b7e6adeda,"No la conoce, pero le genera curiosidad",Almacenamiento energético,PHYSIOLOGICAL,Materialidad,2,2,0
1812,PROLIFIC_6111037143ad4a71cf9e2852,"No la conoce, pero le genera curiosidad",Calefacción fósil o biomasa,FINANCIAL,Seguridad financiera,5,5,0
1813,PROLIFIC_6111037143ad4a71cf9e2852,"No la conoce, pero le genera curiosidad",Calefacción fósil o biomasa,MEANING,Significado,2,2,0
1814,PROLIFIC_6a25a6b9390e0020e7ef226e,"No la conoce, pero le genera curiosidad",Almacenamiento energético,FINANCIAL,Seguridad financiera,5,5,0
1815,PROLIFIC_6a25a6b9390e0020e7ef226e,"No la conoce, pero le genera curiosidad",Almacenamiento energético,COMPETENCE,Competencia,5,5,0
1816,PROLIFIC_6a25a6b9390e0020e7ef226e,"No la conoce, pero le genera curiosidad",Almacenamiento energético,AUTONOMY,Autonomía,4,4,0
1817,PROLIFIC_69fc88ab52f8fd41bd554aee,"No la conoce, pero le genera curiosidad",Almacenamiento energético,FINANCIAL,Seguridad financiera,5,5,0
1818,PROLIFIC_69f9f16dd6f231903e2a6b41,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,SECURITY,Seguridad,4,4,0
1819,PROLIFIC_69f9f16dd6f231903e2a6b41,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,COMPETENCE,Competencia,5,5,0
1820,PROLIFIC_69f9f16dd6f231903e2a6b41,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,MEANING,Significado,2,2,0
1821,PROLIFIC_6a229a63b2044a3b6694cdf5,"No la conoce, pero le genera curiosidad",Comunidad energética,FINANCIAL,Seguridad financiera,5,5,0
1822,PROLIFIC_6a229a63b2044a3b6694cdf5,"No la conoce, pero le genera curiosidad",Comunidad energética,AUTONOMY,Autonomía,4,4,0
1823,PROLIFIC_6a229a63b2044a3b6694cdf5,"No la conoce, pero le genera curiosidad",Comunidad energética,MEANING,Significado,2,2,0
1824,PROLIFIC_698222e236223bf37e0685a3,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,COMPETENCE,Competencia,5,5,0
1825,PROLIFIC_698222e236223bf37e0685a3,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,AUTONOMY,Autonomía,4,4,0
1826,PROLIFIC_69d023c8f299f5b1cc355e64,"No la conoce, pero le genera curiosidad",Comunidad energética,FINANCIAL,Seguridad financiera,5,5,0
1827,PROLIFIC_69d023c8f299f5b1cc355e64,"No la conoce, pero le genera curiosidad",Comunidad energética,AUTONOMY,Autonomía,4,4,0
1828,PROLIFIC_69d023c8f299f5b1cc355e64,"No la conoce, pero le genera curiosidad",Comunidad energética,RELATEDNESS,Vinculación,5,2,3
1829,PROLIFIC_698359ee7148b5a9731164bb,"No la conoce, pero le genera curiosidad",Vehículo eléctrico,FINANCIAL,Seguridad financiera,5,5,0
1830,PROLIFIC_698359ee7148b5a9731164bb,"No la conoce, pero le genera curiosidad",Vehículo eléctrico,AUTONOMY,Autonomía,4,4,0
1831,PROLIFIC_698e260e1c956e03673d79ab,"No la conoce, pero le genera curiosidad",Comunidad energética,FINANCIAL,Seguridad financiera,5,5,0
1832,PROLIFIC_698e260e1c956e03673d79ab,"No la conoce, pero le genera curiosidad",Comunidad energética,SECURITY,Seguridad,4,4,0
1833,PROLIFIC_699304901f17ecf09a0c0f09,"No la conoce, pero le genera curiosidad",Medidas de microeficiencia,FINANCIAL,Seguridad financiera,5,5,0
1834,PROLIFIC_699304901f17ecf09a0c0f09,"No la conoce, pero le genera curiosidad",Medidas de microeficiencia,COMPETENCE,Competencia,5,5,0
1835,PROLIFIC_699304901f17ecf09a0c0f09,"No la conoce, pero le genera curiosidad",Medidas de microeficiencia,PHYSIOLOGICAL,Materialidad,2,2,0
1836,PROLIFIC_6654840c725f74f1b0a206f9,"No la conoce, pero le genera curiosidad",Comunidad energética,FINANCIAL,Seguridad financiera,5,5,0
1837,PROLIFIC_6654840c725f74f1b0a206f9,"No la conoce, pero le genera curiosidad",Comunidad energética,SECURITY,Seguridad,4,4,0
1838,PROLIFIC_6654840c725f74f1b0a206f9,"No la conoce, pero le genera curiosidad",Comunidad energética,MEANING,Significado,2,2,0
1839,PROLIFIC_69d671f03dd875c20e4c0ce0,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,FINANCIAL,Seguridad financiera,5,5,0
1840,PROLIFIC_69d671f03dd875c20e4c0ce0,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,SECURITY,Seguridad,4,4,0
1841,PROLIFIC_69d671f03dd875c20e4c0ce0,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,AUTONOMY,Autonomía,4,4,0
1842,PROLIFIC_60456799ca80066961f3fa3c,"No la conoce, pero le genera curiosidad",Calefacción fósil o biomasa,AUTONOMY,Autonomía,4,4,0
1843,PROLIFIC_60456799ca80066961f3fa3c,"No la conoce, pero le genera curiosidad",Calefacción fósil o biomasa,MEANING,Significado,2,2,0
1844,PROLIFIC_62ead0772116e6bc70b7cd09,"No la conoce, pero le genera curiosidad",Vehículo eléctrico,FINANCIAL,Seguridad financiera,5,5,0
1845,PROLIFIC_62ead0772116e6bc70b7cd09,"No la conoce, pero le genera curiosidad",Vehículo eléctrico,STIMULATION,Estímulo,3,3,0
1846,PROLIFIC_62ead0772116e6bc70b7cd09,"No la conoce, pero le genera curiosidad",Vehículo eléctrico,MEANING,Significado,2,2,0
1847,PROLIFIC_6a0f3e08be88e41f0e239e45,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,FINANCIAL,Seguridad financiera,5,5,0
1848,PROLIFIC_6a0f3e08be88e41f0e239e45,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,SECURITY,Seguridad,4,4,0
1849,PROLIFIC_6a0f3e08be88e41f0e239e45,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,PHYSIOLOGICAL,Materialidad,2,2,0
1850,PROLIFIC_6989bce959483bc187776922,"No la conoce, pero le genera curiosidad",Bomba de calor,FINANCIAL,Seguridad financiera,5,4,1
1851,PROLIFIC_6989bce959483bc187776922,"No la conoce, pero le genera curiosidad",Bomba de calor,SECURITY,Seguridad,4,4,0
1852,PROLIFIC_6989bce959483bc187776922,"No la conoce, pero le genera curiosidad",Bomba de calor,COMPETENCE,Competencia,5,5,0
1853,PROLIFIC_6984b719db2917412dfc3135,"No la conoce, pero le genera curiosidad",Bomba de calor,FINANCIAL,Seguridad financiera,5,5,0
1854,PROLIFIC_6984b719db2917412dfc3135,"No la conoce, pero le genera curiosidad",Bomba de calor,AUTONOMY,Autonomía,4,4,0
1855,PROLIFIC_6984b719db2917412dfc3135,"No la conoce, pero le genera curiosidad",Bomba de calor,MEANING,Significado,2,2,0
1856,PROLIFIC_6167579b785195f0db610d94,"No la conoce, pero le genera curiosidad",Kits solares de balcón,FINANCIAL,Seguridad financiera,5,5,0
1857,PROLIFIC_6167579b785195f0db610d94,"No la conoce, pero le genera curiosidad",Kits solares de balcón,STIMULATION,Estímulo,3,3,0
1858,PROLIFIC_6167579b785195f0db610d94,"No la conoce, pero le genera curiosidad",Kits solares de balcón,MEANING,Significado,2,2,0
1859,PROLIFIC_667971a555af1f83d3f29ae7,"No la conoce, pero le genera curiosidad",Comunidad energética,FINANCIAL,Seguridad financiera,5,5,0
1860,PROLIFIC_667971a555af1f83d3f29ae7,"No la conoce, pero le genera curiosidad",Comunidad energética,SECURITY,Seguridad,4,4,0
1861,PROLIFIC_667971a555af1f83d3f29ae7,"No la conoce, pero le genera curiosidad",Comunidad energética,COMPETENCE,Competencia,5,5,0
1862,PROLIFIC_6a0d70f4edf77457443338ce,"No la conoce, pero le genera curiosidad",Bomba de calor,FINANCIAL,Seguridad financiera,5,4,1
1863,PROLIFIC_6a0d70f4edf77457443338ce,"No la conoce, pero le genera curiosidad",Bomba de calor,COMPETENCE,Competencia,5,5,0
1864,PROLIFIC_6a0d70f4edf77457443338ce,"No la conoce, pero le genera curiosidad",Bomba de calor,MEANING,Significado,2,2,0
1865,PROLIFIC_697a77ec6ca000317de70f17,"No la conoce, pero le genera curiosidad",Calefacción fósil o biomasa,POPULARITY,Popularidad,2,2,0
1866,PROLIFIC_6932bf332627def0f1f8a46b,"No la conoce, pero le genera curiosidad",Bomba de calor,FINANCIAL,Seguridad financiera,5,5,0
1867,PROLIFIC_6932bf332627def0f1f8a46b,"No la conoce, pero le genera curiosidad",Bomba de calor,PHYSIOLOGICAL,Materialidad,2,2,0
1868,PROLIFIC_6932bf332627def0f1f8a46b,"No la conoce, pero le genera curiosidad",Bomba de calor,MEANING,Significado,2,2,0
1869,PROLIFIC_6646044a0b635b10c98237fb,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,FINANCIAL,Seguridad financiera,5,5,0
1870,PROLIFIC_6646044a0b635b10c98237fb,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,SECURITY,Seguridad,4,3,1
1871,PROLIFIC_6646044a0b635b10c98237fb,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,MEANING,Significado,2,2,0
1872,PROLIFIC_5b3f242f9c2ec600014ef9fc,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,FINANCIAL,Seguridad financiera,5,5,0
1873,PROLIFIC_5b3f242f9c2ec600014ef9fc,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,AUTONOMY,Autonomía,4,4,0
1874,PROLIFIC_5b3f242f9c2ec600014ef9fc,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,PHYSIOLOGICAL,Materialidad,2,2,0
1875,PROLIFIC_6a0202e1fdb933b3a6bc8fe9,"No la conoce, pero le genera curiosidad",Electrodomésticos eficientes,COMPETENCE,Competencia,5,5,0
1876,PROLIFIC_6a0202e1fdb933b3a6bc8fe9,"No la conoce, pero le genera curiosidad",Electrodomésticos eficientes,AUTONOMY,Autonomía,4,4,0
1877,PROLIFIC_6a0202e1fdb933b3a6bc8fe9,"No la conoce, pero le genera curiosidad",Electrodomésticos eficientes,PHYSIOLOGICAL,Materialidad,2,2,0
1878,PROLIFIC_6a2055cd337ccac293eb2ef8,"No la conoce, pero le genera curiosidad",Almacenamiento energético,AUTONOMY,Autonomía,4,3,1
1879,PROLIFIC_6a01a5353d69fb639148aa20,"No la conoce, pero le genera curiosidad",Almacenamiento energético,FINANCIAL,Seguridad financiera,5,5,0
1880,PROLIFIC_6a01a5353d69fb639148aa20,"No la conoce, pero le genera curiosidad",Almacenamiento energético,AUTONOMY,Autonomía,4,4,0
1881,PROLIFIC_6a01a5353d69fb639148aa20,"No la conoce, pero le genera curiosidad",Almacenamiento energético,STIMULATION,Estímulo,3,3,0
1882,PROLIFIC_696c724484bccbd980cd0e88,"No la conoce, pero le genera curiosidad",Almacenamiento energético,FINANCIAL,Seguridad financiera,5,5,0
1883,PROLIFIC_696c724484bccbd980cd0e88,"No la conoce, pero le genera curiosidad",Almacenamiento energético,PHYSIOLOGICAL,Materialidad,2,2,0
1884,PROLIFIC_696c724484bccbd980cd0e88,"No la conoce, pero le genera curiosidad",Almacenamiento energético,MEANING,Significado,2,2,0
1885,PROLIFIC_63ed0392b8b24c34aaf26310,"No la conoce, pero le genera curiosidad",Sistema de refrigeración,PHYSIOLOGICAL,Materialidad,2,2,0
1886,PROLIFIC_60827e52a046c9b82574d391,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,FINANCIAL,Seguridad financiera,5,5,0
1887,PROLIFIC_60827e52a046c9b82574d391,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,COMPETENCE,Competencia,5,5,0
1888,PROLIFIC_60827e52a046c9b82574d391,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,AUTONOMY,Autonomía,4,4,0
1889,PROLIFIC_5e8f740429529124dfc3e7a5,"No la conoce, pero le genera curiosidad",Cambio de tarifa eléctrica,FINANCIAL,Seguridad financiera,5,5,0
1890,PROLIFIC_6a0252dc959d360ed8448c2f,"No la conoce, pero le genera curiosidad",Kits solares de balcón,FINANCIAL,Seguridad financiera,5,5,0
1891,PROLIFIC_6a0252dc959d360ed8448c2f,"No la conoce, pero le genera curiosidad",Kits solares de balcón,AUTONOMY,Autonomía,4,4,0
1892,PROLIFIC_6a0252dc959d360ed8448c2f,"No la conoce, pero le genera curiosidad",Kits solares de balcón,PHYSIOLOGICAL,Materialidad,2,2,0
1893,PROLIFIC_5d24b3cfa433c000166f91bf,"No la conoce, pero le genera curiosidad",Almacenamiento energético,FINANCIAL,Seguridad financiera,5,5,0
1894,PROLIFIC_69a5621021a584cfa45f5f38,"No la conoce, pero le genera curiosidad",Sistema de refrigeración,FINANCIAL,Seguridad financiera,5,5,0
1895,PROLIFIC_69a5621021a584cfa45f5f38,"No la conoce, pero le genera curiosidad",Sistema de refrigeración,COMPETENCE,Competencia,5,5,0
1896,PROLIFIC_69a5621021a584cfa45f5f38,"No la conoce, pero le genera curiosidad",Sistema de refrigeración,AUTONOMY,Autonomía,4,4,0
1897,PROLIFIC_5e4f73d0ca55663b5b9d18b0,"No la conoce, pero le genera curiosidad",Almacenamiento energético,FINANCIAL,Seguridad financiera,5,5,0
1898,PROLIFIC_5e4f73d0ca55663b5b9d18b0,"No la conoce, pero le genera curiosidad",Almacenamiento energético,SECURITY,Seguridad,4,4,0
1899,PROLIFIC_5e4f73d0ca55663b5b9d18b0,"No la conoce, pero le genera curiosidad",Almacenamiento energético,MEANING,Significado,2,2,0
1900,PROLIFIC_6a081474f37bbaf455c26332,"No la conoce, pero le genera curiosidad",Bomba de calor,SECURITY,Seguridad,4,4,0
1901,PROLIFIC_6a081474f37bbaf455c26332,"No la conoce, pero le genera curiosidad",Bomba de calor,AUTONOMY,Autonomía,4,4,0
1902,PROLIFIC_6a081474f37bbaf455c26332,"No la conoce, pero le genera curiosidad",Bomba de calor,RELATEDNESS,Vinculación,5,5,0
1903,PROLIFIC_5cd53d40aeb4100001c18aa8,"No la conoce, pero le genera curiosidad",Almacenamiento energético,FINANCIAL,Seguridad financiera,5,4,1
1904,PROLIFIC_6a211e87adf7c98358c1602b,"No la conoce, pero le genera curiosidad",Kits solares de balcón,FINANCIAL,Seguridad financiera,5,5,0
1905,PROLIFIC_6a211e87adf7c98358c1602b,"No la conoce, pero le genera curiosidad",Kits solares de balcón,AUTONOMY,Autonomía,4,4,0
1906,PROLIFIC_6a211e87adf7c98358c1602b,"No la conoce, pero le genera curiosidad",Kits solares de balcón,MEANING,Significado,2,2,0
1907,PROLIFIC_5e35394d2149184e1a3d0450,"No la conoce, pero le genera curiosidad",Bomba de calor,FINANCIAL,Seguridad financiera,5,5,0
1908,PROLIFIC_5e35394d2149184e1a3d0450,"No la conoce, pero le genera curiosidad",Bomba de calor,COMPETENCE,Competencia,5,4,1
1909,PROLIFIC_5e35394d2149184e1a3d0450,"No la conoce, pero le genera curiosidad",Bomba de calor,MEANING,Significado,2,2,0
1910,PROLIFIC_6a23a4399395a8963b79587f,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,FINANCIAL,Seguridad financiera,5,5,0
1911,PROLIFIC_6a23a4399395a8963b79587f,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,AUTONOMY,Autonomía,4,4,0
1912,PROLIFIC_6a23a4399395a8963b79587f,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,STIMULATION,Estímulo,3,3,0
1913,PROLIFIC_6a134c7b06246f028cc08800,"No la conoce, pero le genera curiosidad",Comunidad energética,RELATEDNESS,Vinculación,5,5,0
1914,PROLIFIC_6a134c7b06246f028cc08800,"No la conoce, pero le genera curiosidad",Comunidad energética,POPULARITY,Popularidad,2,2,0
1915,PROLIFIC_6a134c7b06246f028cc08800,"No la conoce, pero le genera curiosidad",Comunidad energética,MEANING,Significado,2,2,0
1916,PROLIFIC_69307ef5fe254a61dee79a78,"No la conoce, pero le genera curiosidad",Almacenamiento energético,FINANCIAL,Seguridad financiera,5,5,0
1917,PROLIFIC_6034e1952ed073efce57a8a7,"No la conoce, pero le genera curiosidad",Comunidad energética,FINANCIAL,Seguridad financiera,5,5,0
1918,PROLIFIC_6034e1952ed073efce57a8a7,"No la conoce, pero le genera curiosidad",Comunidad energética,AUTONOMY,Autonomía,4,4,0
1919,PROLIFIC_5f4d6c27b03547a378fcb44a,"No la conoce, pero le genera curiosidad",Kits solares de balcón,FINANCIAL,Seguridad financiera,5,5,0
1920,PROLIFIC_5f2af36061a10a452cd8dc4e,"No la conoce, pero le genera curiosidad",Renovación de envolvente,FINANCIAL,Seguridad financiera,5,5,0
1921,PROLIFIC_6119075f1fe00f92c8153747,"No la conoce, pero le genera curiosidad",Renovación de envolvente,FINANCIAL,Seguridad financiera,5,5,0
1922,PROLIFIC_6119075f1fe00f92c8153747,"No la conoce, pero le genera curiosidad",Renovación de envolvente,COMPETENCE,Competencia,5,5,0
1923,PROLIFIC_6119075f1fe00f92c8153747,"No la conoce, pero le genera curiosidad",Renovación de envolvente,RELATEDNESS,Vinculación,5,5,0
1924,PROLIFIC_6a021400594777c9049633a4,"No la conoce, pero le genera curiosidad",Comunidad energética,RELATEDNESS,Vinculación,5,5,0
1925,PROLIFIC_6a021400594777c9049633a4,"No la conoce, pero le genera curiosidad",Comunidad energética,POPULARITY,Popularidad,2,2,0
1926,PROLIFIC_6a021400594777c9049633a4,"No la conoce, pero le genera curiosidad",Comunidad energética,MEANING,Significado,2,2,0
1927,PROLIFIC_69946a0579d779ee49dca2c5,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,FINANCIAL,Seguridad financiera,5,5,0
1928,PROLIFIC_69946a0579d779ee49dca2c5,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,COMPETENCE,Competencia,5,5,0
1929,PROLIFIC_69946a0579d779ee49dca2c5,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,MEANING,Significado,2,2,0
1930,PROLIFIC_6978bbc0ecc89bfa720fac28,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,COMPETENCE,Competencia,5,5,0
1931,PROLIFIC_6978bbc0ecc89bfa720fac28,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,PHYSIOLOGICAL,Materialidad,2,2,0
1932,PROLIFIC_6978bbc0ecc89bfa720fac28,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,RELATEDNESS,Vinculación,5,5,0
1933,PROLIFIC_6966c5f596a09797dd5a9d65,"No la conoce, pero le genera curiosidad",Electrodomésticos eficientes,FINANCIAL,Seguridad financiera,5,4,1
1934,PROLIFIC_6966c5f596a09797dd5a9d65,"No la conoce, pero le genera curiosidad",Electrodomésticos eficientes,SECURITY,Seguridad,4,3,1
1935,PROLIFIC_6966c5f596a09797dd5a9d65,"No la conoce, pero le genera curiosidad",Electrodomésticos eficientes,AUTONOMY,Autonomía,4,4,0
1936,PROLIFIC_6a1f136140310048eef382ce,"No la conoce, pero le genera curiosidad",Calefacción fósil o biomasa,SECURITY,Seguridad,4,4,0
1937,PROLIFIC_6a1f136140310048eef382ce,"No la conoce, pero le genera curiosidad",Calefacción fósil o biomasa,AUTONOMY,Autonomía,4,4,0
1938,PROLIFIC_6a1f136140310048eef382ce,"No la conoce, pero le genera curiosidad",Calefacción fósil o biomasa,PHYSIOLOGICAL,Materialidad,2,2,0
1939,PROLIFIC_5fabbdb69389ea01dd402172,"No la conoce, pero le genera curiosidad",Sistema de refrigeración,FINANCIAL,Seguridad financiera,5,5,0
1940,PROLIFIC_5fabbdb69389ea01dd402172,"No la conoce, pero le genera curiosidad",Sistema de refrigeración,AUTONOMY,Autonomía,4,4,0
1941,PROLIFIC_5fabbdb69389ea01dd402172,"No la conoce, pero le genera curiosidad",Sistema de refrigeración,PHYSIOLOGICAL,Materialidad,2,2,0
1942,PROLIFIC_699b5130e75520d8cda5a642,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,FINANCIAL,Seguridad financiera,5,5,0
1943,PROLIFIC_6a1d394cf761db518876cad8,"No la conoce, pero le genera curiosidad",Bomba de calor,RELATEDNESS,Vinculación,5,5,0
1944,PROLIFIC_6a1d394cf761db518876cad8,"No la conoce, pero le genera curiosidad",Bomba de calor,POPULARITY,Popularidad,2,2,0
1945,PROLIFIC_6a1d394cf761db518876cad8,"No la conoce, pero le genera curiosidad",Bomba de calor,MEANING,Significado,2,2,0
