"","Early Adopter","Uninterested","Homo Economicus","Fearful","Stubborn","Influencer","Careful"
"pattern_22887",16,16,22,22,16,14,19
"pattern_22888",13,13,13,11,11,13,10
"pattern_22889",13,15,15,13,13,13,12
"pattern_22890",14,12,14,12,6,14,11
"pattern_22891",14,14,12,8,10,18,9
"pattern_22892",16,14,18,18,14,14,17
"pattern_22893",11,7,11,15,9,13,16
"pattern_22894",18,12,10,8,12,20,7
"pattern_22895",15,15,13,19,9,15,16
"pattern_22896",16,14,10,10,16,20,13
"pattern_22897",13,17,11,11,13,15,12
"pattern_22898",18,12,14,10,14,18,9
"pattern_22899",20,12,12,8,12,16,11
"pattern_22900",16,14,16,12,14,18,11
"pattern_22901",16,14,12,10,14,12,13
"pattern_22902",11,15,17,17,15,11,16
"pattern_22903",16,14,12,10,6,16,7
"pattern_22904",13,13,17,19,17,11,18
"pattern_22905",20,14,16,12,16,22,11
"pattern_22906",16,14,12,10,14,22,11
"pattern_22907",20,14,12,8,12,22,7
"pattern_22908",14,14,14,12,14,16,11
"pattern_22909",14,14,12,12,10,14,11
"pattern_22910",16,14,16,14,10,18,15
"pattern_22911",14,12,16,14,12,14,11
"pattern_22912",12,14,20,20,16,10,19
"pattern_22913",9,11,13,13,9,9,14
"pattern_22914",12,14,14,12,14,14,15
"pattern_22915",12,12,8,10,10,16,9
"pattern_22916",16,16,12,12,14,22,9
"pattern_22917",14,16,16,14,14,12,11
"pattern_22918",17,15,17,17,15,13,14
"pattern_22919",16,10,12,8,8,18,7
"pattern_22920",14,14,14,10,12,16,11
"pattern_22921",14,16,18,16,14,14,15
"pattern_22922",18,12,14,10,12,16,7
"pattern_22923",18,12,12,10,12,20,11
"pattern_22924",11,17,13,15,15,13,14
"pattern_22925",13,17,13,15,13,13,14
"pattern_22926",18,14,14,8,10,16,7
"pattern_22927",13,15,13,17,15,9,16
"pattern_22928",14,16,12,12,12,12,9
"pattern_22929",18,12,12,10,12,16,11
"pattern_22930",18,12,12,10,10,18,11
"pattern_22931",11,11,15,17,13,9,14
"pattern_22932",13,15,17,17,11,15,14
"pattern_22933",18,16,10,8,12,16,9
"pattern_22934",15,9,11,11,13,17,12
"pattern_22935",14,14,14,14,14,14,17
"pattern_22936",18,12,14,10,10,16,9
"pattern_22937",18,14,12,8,10,16,13
"pattern_22938",11,13,13,11,7,15,10
"pattern_22939",20,12,14,12,12,20,13
"pattern_22940",20,12,12,10,14,18,9
"pattern_22941",18,14,12,10,14,16,9
"pattern_22942",12,14,18,20,14,12,21
"pattern_22943",13,13,11,13,13,11,12
"pattern_22944",16,14,12,12,10,18,11
"pattern_22945",16,10,12,6,12,18,11
"pattern_22946",11,5,11,11,11,11,12
"pattern_22947",16,16,12,10,14,18,11
"pattern_22948",18,14,14,10,18,20,11
"pattern_22949",14,16,14,14,14,14,13
"pattern_22950",14,16,20,16,12,8,13
"pattern_22951",12,16,18,14,14,14,13
"pattern_22952",14,16,12,14,14,16,11
"pattern_22953",14,18,12,14,12,16,15
"pattern_22954",18,14,16,12,12,18,11
"pattern_22955",16,8,12,10,12,18,11
"pattern_22956",14,12,14,12,14,16,15
"pattern_22957",20,14,16,14,8,18,11
"pattern_22958",9,15,15,15,15,13,16
"pattern_22959",14,18,14,16,14,14,15
"pattern_22960",16,12,10,10,14,20,13
"pattern_22961",16,16,14,12,12,22,11
"pattern_22962",16,16,14,12,12,20,13
"pattern_22963",11,13,17,17,13,11,14
"pattern_22964",16,12,16,10,10,20,9
"pattern_22965",16,14,14,12,10,18,11
"pattern_22966",18,12,14,10,10,18,9
"pattern_22967",16,14,14,12,12,20,9
"pattern_22968",12,14,14,14,12,12,15
"pattern_22969",14,16,18,16,8,16,13
"pattern_22970",16,16,12,14,16,14,13
"pattern_22971",12,16,16,16,14,12,15
"pattern_22972",16,14,10,10,10,20,9
"pattern_22973",18,10,16,12,14,18,11
"pattern_22974",18,12,16,12,12,18,9
"pattern_22975",14,12,16,16,14,14,19
"pattern_22976",16,18,14,14,14,22,13
"pattern_22977",11,11,11,11,11,13,10
"pattern_22978",20,12,16,12,10,20,13
"pattern_22979",8,12,16,14,16,10,19
"pattern_22980",13,13,15,15,13,11,18
"pattern_22981",16,12,8,8,12,18,7
"pattern_22982",12,8,8,12,12,14,11
"pattern_22983",16,14,16,14,14,18,11
"pattern_22984",18,14,14,12,14,18,13
"pattern_22985",10,12,14,14,14,14,13
"pattern_22986",13,9,11,13,7,15,14
"pattern_22987",11,11,11,15,11,13,12
"pattern_22988",18,12,12,8,10,14,9
"pattern_22989",13,11,17,15,11,13,16
"pattern_22990",16,16,14,12,12,16,9
"pattern_22991",18,12,16,12,14,20,9
"pattern_22992",14,14,16,12,16,12,13
"pattern_22993",8,14,18,18,12,10,19
"pattern_22994",15,13,17,13,11,17,10
"pattern_22995",16,14,12,14,16,14,13
"pattern_22996",14,12,16,14,16,10,17
"pattern_22997",18,16,14,12,12,20,9
"pattern_22998",18,16,16,14,10,20,11
"pattern_22999",20,14,14,12,12,20,9
"pattern_23000",20,14,14,12,10,20,9
"pattern_23001",16,14,12,10,10,18,7
"pattern_23002",18,14,12,12,12,20,11
"pattern_23003",14,10,10,10,10,18,9
"pattern_23004",18,14,14,12,12,22,13
"pattern_23005",14,10,10,8,10,16,9
"pattern_23006",18,14,12,10,10,20,9
"pattern_23007",14,14,14,12,8,16,9
"pattern_23008",18,14,12,10,10,18,9
"pattern_23009",20,14,16,12,8,18,9
"pattern_23010",16,14,10,8,14,22,9
"pattern_23011",14,16,22,20,16,14,15
"pattern_23012",12,14,10,14,12,10,13
"pattern_23013",11,13,15,17,13,9,16
"pattern_23014",18,12,14,8,14,18,13
"pattern_23015",18,10,16,10,10,18,11
"pattern_23016",14,12,14,12,12,14,11
"pattern_23017",18,12,16,10,12,18,9
"pattern_23018",16,16,12,12,14,20,13
"pattern_23019",22,12,12,12,12,22,11
"pattern_23020",12,6,8,10,10,12,9
"pattern_23021",16,14,12,8,16,16,13
"pattern_23022",12,16,10,14,16,14,15
"pattern_23023",18,14,12,8,12,22,7
"pattern_23024",18,10,14,10,10,16,11
"pattern_23025",20,12,12,8,12,20,9
"pattern_23026",10,14,18,18,18,12,17
"pattern_23027",16,8,10,8,10,18,9
"pattern_23028",18,10,12,6,10,18,9
"pattern_23029",18,12,16,12,14,18,11
"pattern_23030",17,13,15,9,11,15,8
"pattern_23031",10,10,18,18,14,8,19
"pattern_23032",14,12,12,12,6,16,9
"pattern_23033",16,12,18,12,12,18,11
"pattern_23034",10,14,18,18,16,8,19
"pattern_23035",20,12,14,10,12,22,9
"pattern_23036",16,16,10,8,12,18,11
"pattern_23037",18,12,14,12,14,16,11
"pattern_23038",20,10,12,6,12,18,11
"pattern_23039",18,12,16,10,14,22,9
"pattern_23040",22,10,12,8,14,20,13
"pattern_23041",13,11,15,13,13,13,14
"pattern_23042",12,14,12,10,12,18,9
"pattern_23043",20,12,12,10,14,22,9
"pattern_23044",18,16,12,10,12,22,9
"pattern_23045",17,13,15,13,9,19,14
"pattern_23046",18,12,14,10,14,20,9
"pattern_23047",12,16,16,16,12,10,15
"pattern_23048",18,14,16,14,14,18,11
"pattern_23049",13,15,17,17,13,13,14
"pattern_23050",12,14,18,20,14,10,17
"pattern_23051",18,12,18,12,12,20,11
"pattern_23052",15,11,9,11,11,15,10
"pattern_23053",15,11,13,13,9,17,10
"pattern_23054",16,12,8,6,12,18,7
"pattern_23055",16,12,16,10,12,20,9
"pattern_23056",9,17,13,17,17,13,18
"pattern_23057",16,16,14,10,10,16,7
"pattern_23058",17,13,9,7,11,19,10
"pattern_23059",11,13,13,13,11,15,12
"pattern_23060",15,15,11,9,11,15,12
"pattern_23061",18,12,10,8,12,22,9
"pattern_23062",15,11,13,11,11,13,14
"pattern_23063",14,20,12,16,16,14,15
"pattern_23064",20,10,14,10,10,20,13
"pattern_23065",16,14,10,8,10,16,7
"pattern_23066",20,10,14,12,12,16,11
"pattern_23067",16,12,16,12,12,16,9
"pattern_23068",15,13,7,9,13,17,8
"pattern_23069",11,13,17,15,13,11,18
"pattern_23070",14,12,10,10,6,16,7
"pattern_23071",18,14,16,14,10,16,13
"pattern_23072",11,13,15,17,13,9,16
"pattern_23073",14,12,10,8,8,16,5
"pattern_23074",16,14,10,12,14,18,11
"pattern_23075",16,16,12,14,12,20,11
"pattern_23076",18,16,14,16,8,16,13
"pattern_23077",12,16,16,16,12,16,15
"pattern_23078",14,10,16,16,12,12,13
"pattern_23079",16,18,14,16,12,18,17
"pattern_23080",17,17,13,15,13,15,14
"pattern_23081",13,9,13,11,9,15,14
"pattern_23082",16,12,10,8,12,18,11
"pattern_23083",16,14,16,14,14,18,11
"pattern_23084",11,17,13,15,15,13,14
"pattern_23085",20,10,12,8,14,16,11
"pattern_23086",16,10,14,8,12,16,9
"pattern_23087",20,14,14,12,10,20,11
"pattern_23088",20,16,12,14,10,18,11
"pattern_23089",7,15,13,17,15,9,18
"pattern_23090",16,10,10,6,12,14,11
"pattern_23091",16,16,14,12,10,16,7
"pattern_23092",9,13,15,15,11,13,14
"pattern_23093",16,14,18,16,12,16,17
"pattern_23094",14,12,14,12,14,14,13
"pattern_23095",16,10,12,8,16,16,11
"pattern_23096",14,12,18,18,14,12,15
"pattern_23097",18,12,14,10,14,20,9
"pattern_23098",10,14,18,18,12,12,15
"pattern_23099",14,10,10,8,12,16,7
"pattern_23100",16,14,16,12,14,16,15
"pattern_23101",16,14,12,10,16,20,11
"pattern_23102",14,8,10,10,10,14,9
"pattern_23103",20,14,12,10,14,20,9
"pattern_23104",15,13,15,15,15,13,22
"pattern_23105",15,13,15,15,9,17,14
"pattern_23106",15,15,19,17,15,13,16
"pattern_23107",18,14,18,14,12,18,9
"pattern_23108",18,14,14,12,14,20,13
"pattern_23109",12,14,18,18,16,10,17
"pattern_23110",14,12,10,10,12,14,11
"pattern_23111",14,14,10,12,14,12,11
"pattern_23112",20,14,16,14,12,24,11
"pattern_23113",16,10,10,12,8,16,9
"pattern_23114",13,15,17,17,13,11,16
"pattern_23115",12,14,12,14,14,10,15
"pattern_23116",10,10,10,12,10,14,15
"pattern_23117",16,16,20,20,18,14,17
"pattern_23118",18,12,14,14,18,20,15
"pattern_23119",16,12,12,6,12,16,7
"pattern_23120",13,11,15,15,13,13,18
"pattern_23121",10,18,16,20,16,12,19
"pattern_23122",11,11,11,11,11,15,10
"pattern_23123",13,17,15,19,19,13,18
"pattern_23124",18,12,14,8,12,20,11
"pattern_23125",17,13,9,7,11,19,8
"pattern_23126",18,12,14,12,18,22,15
"pattern_23127",18,16,12,12,14,22,11
"pattern_23128",16,14,14,12,12,18,13
"pattern_23129",15,11,11,11,11,15,10
"pattern_23130",15,13,15,13,9,13,14
"pattern_23131",9,13,17,13,15,11,18
"pattern_23132",18,14,16,12,14,18,11
"pattern_23133",18,12,12,10,18,18,11
"pattern_23134",16,14,14,12,10,16,7
"pattern_23135",16,12,16,12,10,16,11
"pattern_23136",18,12,12,10,12,18,9
"pattern_23137",16,14,12,12,10,20,7
"pattern_23138",10,8,10,14,8,10,15
"pattern_23139",16,14,18,12,12,16,11
"pattern_23140",13,13,19,17,11,13,16
"pattern_23141",14,18,14,18,18,14,17
"pattern_23142",9,11,15,15,11,9,14
"pattern_23143",20,14,12,12,12,20,11
"pattern_23144",18,12,16,12,8,18,11
"pattern_23145",16,16,16,18,16,14,15
"pattern_23146",12,12,14,12,6,16,11
"pattern_23147",22,12,14,12,14,22,13
"pattern_23148",16,14,14,10,12,18,11
"pattern_23149",14,16,16,18,14,18,15
"pattern_23150",18,12,12,10,18,22,13
"pattern_23151",16,16,16,12,10,14,7
"pattern_23152",16,10,12,6,12,18,11
"pattern_23153",11,17,15,19,15,11,18
"pattern_23154",11,15,19,19,11,11,16
"pattern_23155",18,12,14,10,8,16,11
"pattern_23156",18,14,14,12,14,18,9
"pattern_23157",15,15,9,11,13,13,10
"pattern_23158",18,14,12,8,10,18,9
"pattern_23159",16,14,14,14,12,16,13
"pattern_23160",15,17,15,15,15,15,16
"pattern_23161",18,16,14,14,18,22,11
"pattern_23162",18,14,14,8,10,18,5
"pattern_23163",18,12,14,10,10,18,9
"pattern_23164",14,16,12,12,14,12,11
"pattern_23165",15,15,11,9,7,15,6
"pattern_23166",17,11,11,9,11,19,6
"pattern_23167",20,16,14,14,14,22,13
"pattern_23168",13,15,17,17,19,13,16
"pattern_23169",18,10,12,8,12,16,13
"pattern_23170",13,11,13,11,5,15,8
"pattern_23171",16,16,14,14,14,18,13
"pattern_23172",18,16,10,12,14,20,11
"pattern_23173",20,14,12,12,12,20,9
"pattern_23174",14,14,16,14,10,14,11
"pattern_23175",18,14,12,10,16,20,11
"pattern_23176",7,13,9,11,15,13,14
"pattern_23177",14,16,12,10,10,14,11
"pattern_23178",20,12,14,12,12,18,11
"pattern_23179",17,9,9,9,13,19,6
"pattern_23180",9,13,19,19,17,9,18
"pattern_23181",18,12,16,12,12,22,9
"pattern_23182",18,12,14,12,12,22,9
"pattern_23183",18,12,14,12,12,16,13
"pattern_23184",13,11,13,13,13,13,12
"pattern_23185",16,16,16,12,14,20,13
"pattern_23186",16,14,14,12,14,16,11
"pattern_23187",20,12,12,10,12,18,11
"pattern_23188",15,15,15,15,15,15,14
"pattern_23189",20,12,10,10,12,20,13
"pattern_23190",16,12,12,10,18,18,13
"pattern_23191",12,14,18,16,12,10,13
"pattern_23192",13,15,15,13,11,13,10
"pattern_23193",14,16,12,10,10,12,9
"pattern_23194",15,11,13,11,11,15,10
"pattern_23195",13,17,17,19,15,13,18
"pattern_23196",20,12,12,10,12,18,9
"pattern_23197",19,15,11,11,15,19,10
"pattern_23198",22,10,14,12,12,18,13
"pattern_23199",16,16,20,20,14,14,19
"pattern_23200",16,16,12,10,10,16,9
"pattern_23201",10,14,16,16,12,12,15
"pattern_23202",8,16,16,18,16,10,19
"pattern_23203",16,16,16,14,6,18,9
"pattern_23204",16,16,14,10,12,20,9
"pattern_23205",11,15,15,13,13,11,14
"pattern_23206",14,10,10,14,12,10,11
"pattern_23207",12,16,14,12,12,12,13
"pattern_23208",20,16,12,12,8,18,9
"pattern_23209",12,14,12,14,14,12,13
"pattern_23210",14,14,14,18,16,14,17
"pattern_23211",18,12,10,10,12,18,11
"pattern_23212",15,13,15,15,15,13,14
"pattern_23213",16,10,16,12,10,16,11
"pattern_23214",16,14,14,12,8,16,15
"pattern_23215",18,10,12,8,14,16,11
"pattern_23216",18,12,16,12,12,18,7
"pattern_23217",18,12,16,14,8,20,11
"pattern_23218",14,10,14,12,12,12,15
"pattern_23219",13,11,21,19,17,7,18
"pattern_23220",17,13,13,9,13,19,8
"pattern_23221",18,12,16,12,10,16,11
"pattern_23222",13,15,13,15,13,9,14
"pattern_23223",20,14,12,10,10,18,9
"pattern_23224",15,11,11,9,11,13,12
"pattern_23225",18,10,10,8,12,18,9
"pattern_23226",18,14,14,10,12,16,9
"pattern_23227",16,12,14,10,14,18,11
"pattern_23228",20,14,16,14,16,22,15
"pattern_23229",14,14,14,12,10,16,9
"pattern_23230",10,10,14,12,12,8,17
"pattern_23231",20,12,14,8,14,20,11
"pattern_23232",11,13,17,19,13,11,16
"pattern_23233",18,14,18,12,14,20,13
"pattern_23234",13,13,11,11,9,15,12
"pattern_23235",20,12,14,12,14,20,11
"pattern_23236",13,9,13,13,7,13,12
"pattern_23237",14,18,16,16,16,14,15
"pattern_23238",13,13,17,15,9,13,14
"pattern_23239",15,13,17,13,11,17,16
"pattern_23240",20,12,16,16,12,20,13
"pattern_23241",12,14,14,14,14,14,15
"pattern_23242",16,14,16,12,10,16,11
"pattern_23243",13,11,7,9,9,13,10
"pattern_23244",11,9,11,13,17,11,16
"pattern_23245",15,13,9,9,11,15,10
"pattern_23246",16,14,10,10,14,20,11
"pattern_23247",16,16,12,10,10,18,9
"pattern_23248",20,10,16,14,16,18,13
"pattern_23249",16,16,10,10,10,20,9
"pattern_23250",11,13,9,9,9,15,10
"pattern_23251",16,8,10,8,10,16,11
"pattern_23252",12,18,14,14,14,14,13
"pattern_23253",18,12,14,10,10,20,11
"pattern_23254",11,13,13,15,11,11,14
"pattern_23255",15,13,13,9,11,13,12
"pattern_23256",11,11,15,15,13,13,16
"pattern_23257",22,10,12,10,12,18,13
"pattern_23258",14,16,22,24,18,12,17
"pattern_23259",14,8,10,10,10,14,11
"pattern_23260",16,14,12,8,14,20,9
"pattern_23261",14,14,12,10,12,18,11
"pattern_23262",20,12,16,10,12,20,9
"pattern_23263",18,14,12,8,12,18,9
"pattern_23264",15,13,13,11,11,17,8
"pattern_23265",18,12,12,10,12,16,11
"pattern_23266",14,10,8,10,10,14,9
"pattern_23267",18,16,14,12,14,18,11
"pattern_23268",18,14,14,12,8,18,9
"pattern_23269",18,12,10,10,10,18,13
"pattern_23270",13,15,21,17,17,13,14
"pattern_23271",15,11,17,13,13,13,10
"pattern_23272",16,14,16,14,12,18,11
"pattern_23273",18,16,12,12,12,20,9
"pattern_23274",14,20,16,14,12,14,13
"pattern_23275",16,14,16,18,16,12,17
"pattern_23276",16,14,16,16,18,12,15
"pattern_23277",18,14,14,10,12,20,13
"pattern_23278",20,12,12,14,16,20,13
"pattern_23279",18,12,14,10,16,22,11
"pattern_23280",18,12,16,14,10,16,15
"pattern_23281",18,12,16,10,10,18,9
"pattern_23282",16,16,12,10,12,18,9
"pattern_23283",10,14,16,16,14,12,15
"pattern_23284",12,12,14,14,12,12,15
"pattern_23285",12,16,18,20,14,8,19
"pattern_23286",18,14,12,12,10,18,9
"pattern_23287",14,12,10,8,10,16,9
"pattern_23288",20,14,16,16,10,22,11
"pattern_23289",16,14,14,10,14,20,13
"pattern_23290",13,13,13,13,13,13,14
"pattern_23291",20,14,12,12,16,22,13
"pattern_23292",13,7,11,11,9,13,12
"pattern_23293",14,8,10,10,10,16,9
"pattern_23294",16,14,16,12,12,14,9
"pattern_23295",18,14,10,10,12,20,13
"pattern_23296",16,18,10,10,14,18,15
"pattern_23297",16,18,18,16,16,16,15
"pattern_23298",16,12,12,8,8,18,3
"pattern_23299",12,10,12,12,10,16,7
"pattern_23300",18,16,14,10,12,22,9
"pattern_23301",18,12,14,10,16,18,13
"pattern_23302",11,13,11,13,11,15,14
"pattern_23303",14,14,12,12,14,16,11
"pattern_23304",15,11,9,9,9,17,6
"pattern_23305",12,14,16,18,18,10,19
"pattern_23306",14,14,12,12,10,16,13
"pattern_23307",10,12,12,14,14,12,17
"pattern_23308",20,10,14,8,12,20,9
"pattern_23309",10,14,16,16,12,8,15
"pattern_23310",18,10,12,8,12,16,9
"pattern_23311",12,18,16,14,14,16,13
"pattern_23312",18,16,20,18,18,14,15
"pattern_23313",15,9,11,9,11,19,8
"pattern_23314",18,12,12,8,14,18,11
"pattern_23315",12,14,16,16,16,16,13
"pattern_23316",18,16,12,10,12,20,7
"pattern_23317",18,16,14,12,12,20,11
"pattern_23318",12,16,14,12,10,12,13
"pattern_23319",11,15,15,15,13,13,16
"pattern_23320",14,16,12,12,16,20,11
"pattern_23321",14,14,16,12,10,14,9
"pattern_23322",18,14,14,14,10,16,13
"pattern_23323",16,16,12,12,14,20,11
"pattern_23324",13,9,11,13,13,17,12
"pattern_23325",16,14,16,18,12,10,15
"pattern_23326",18,12,8,6,14,18,9
"pattern_23327",20,14,14,12,14,22,9
"pattern_23328",16,12,12,10,16,20,11
"pattern_23329",22,12,14,12,12,20,11
"pattern_23330",16,14,18,16,10,16,17
"pattern_23331",13,11,11,13,9,11,12
"pattern_23332",18,12,12,10,10,18,13
"pattern_23333",18,16,14,10,12,18,7
"pattern_23334",14,14,12,10,14,14,11
"pattern_23335",18,10,14,8,10,18,9
"pattern_23336",15,11,9,9,7,15,10
"pattern_23337",18,12,10,8,10,18,11
"pattern_23338",15,9,5,5,13,17,8
"pattern_23339",18,14,12,10,16,18,11
"pattern_23340",14,14,16,20,14,10,15
"pattern_23341",13,13,9,9,11,15,10
"pattern_23342",18,14,14,12,8,18,11
"pattern_23343",12,12,18,18,16,10,15
"pattern_23344",20,14,16,12,12,20,9
"pattern_23345",12,14,16,18,12,8,17
"pattern_23346",12,14,18,16,14,10,19
"pattern_23347",14,14,18,20,18,14,19
"pattern_23348",18,16,14,12,16,22,13
"pattern_23349",12,14,14,14,14,12,13
"pattern_23350",18,10,16,10,10,20,11
"pattern_23351",16,16,14,10,12,18,13
"pattern_23352",18,14,12,12,14,24,9
"pattern_23353",22,12,14,12,16,22,13
"pattern_23354",14,12,14,14,14,12,13
"pattern_23355",18,14,10,12,12,18,11
"pattern_23356",20,12,12,10,12,20,13
"pattern_23357",16,16,14,12,10,16,11
"pattern_23358",16,16,10,12,12,20,11
"pattern_23359",16,14,16,14,14,22,13
"pattern_23360",13,11,9,9,9,15,8
"pattern_23361",14,18,14,14,12,18,15
"pattern_23362",12,10,10,12,12,16,13
"pattern_23363",18,14,14,10,8,20,7
"pattern_23364",18,14,10,10,12,18,9
"pattern_23365",10,6,8,10,10,10,13
"pattern_23366",14,12,12,12,18,12,17
"pattern_23367",11,13,13,9,9,15,10
"pattern_23368",16,12,10,8,12,18,9
"pattern_23369",15,13,13,17,15,13,16
"pattern_23370",16,14,14,12,14,14,11
"pattern_23371",20,16,12,14,10,22,11
"pattern_23372",18,12,18,14,10,16,11
"pattern_23373",20,12,14,12,16,20,11
"pattern_23374",13,11,11,11,7,15,10
"pattern_23375",9,13,15,17,15,7,16
"pattern_23376",10,14,16,14,8,10,11
"pattern_23377",13,15,19,19,9,13,16
"pattern_23378",16,16,14,12,12,16,7
"pattern_23379",16,14,18,18,16,12,17
"pattern_23380",15,15,17,15,9,15,14
"pattern_23381",18,12,12,12,12,18,11
"pattern_23382",16,16,14,10,12,20,9
"pattern_23383",13,13,17,15,17,9,18
"pattern_23384",14,12,14,12,16,20,15
"pattern_23385",18,14,16,12,12,20,11
"pattern_23386",18,12,14,10,10,16,9
"pattern_23387",16,14,10,8,14,18,9
"pattern_23388",14,8,12,8,10,16,9
"pattern_23389",18,12,12,12,14,14,13
"pattern_23390",18,14,10,10,12,18,9
"pattern_23391",15,15,19,19,13,15,16
"pattern_23392",16,18,20,22,18,16,25
"pattern_23393",11,15,13,15,13,13,16
"pattern_23394",19,13,13,9,15,21,8
"pattern_23395",16,14,12,10,16,20,13
"pattern_23396",16,8,12,12,8,14,15
"pattern_23397",7,11,19,15,11,11,16
"pattern_23398",14,10,12,14,8,16,15
"pattern_23399",13,13,11,13,11,13,12
"pattern_23400",16,14,12,12,16,14,15
"pattern_23401",13,13,13,15,9,11,14
"pattern_23402",15,11,9,7,11,17,8
"pattern_23403",16,12,10,10,12,20,11
"pattern_23404",13,17,13,17,17,13,18
"pattern_23405",18,12,10,8,10,20,9
"pattern_23406",16,12,12,12,10,16,9
"pattern_23407",18,10,8,4,12,18,7
"pattern_23408",18,12,12,8,12,16,7
"pattern_23409",12,18,16,18,14,12,17
"pattern_23410",8,18,16,16,16,14,17
"pattern_23411",16,14,14,10,18,18,13
"pattern_23412",10,14,12,14,12,10,15
"pattern_23413",16,12,14,10,8,18,5
"pattern_23414",9,17,17,17,11,13,16
"pattern_23415",18,12,16,12,16,20,13
"pattern_23416",12,14,14,16,12,14,19
"pattern_23417",16,12,14,10,12,20,11
"pattern_23418",14,14,20,18,18,12,17
"pattern_23419",14,14,10,10,10,14,11
"pattern_23420",16,14,10,10,14,20,13
"pattern_23421",9,13,13,13,15,9,18
"pattern_23422",18,14,10,10,10,18,13
"pattern_23423",18,12,14,10,12,22,9
"pattern_23424",13,9,5,7,13,15,8
"pattern_23425",16,14,16,12,8,16,15
"pattern_23426",12,10,8,10,8,12,9
"pattern_23427",16,14,14,10,16,18,11
"pattern_23428",18,10,20,16,18,14,15
"pattern_23429",12,14,16,16,16,12,15
"pattern_23430",13,9,7,9,15,17,10
"pattern_23431",14,18,16,20,14,14,19
"pattern_23432",20,12,14,12,10,18,11
"pattern_23433",14,18,12,14,14,14,11
"pattern_23434",12,12,16,16,12,12,17
"pattern_23435",18,12,10,8,8,18,11
"pattern_23436",13,5,9,11,11,15,10
"pattern_23437",20,10,14,10,14,20,13
"pattern_23438",18,14,12,14,14,16,13
"pattern_23439",16,12,12,10,12,14,11
"pattern_23440",7,9,11,13,9,11,14
"pattern_23441",12,12,14,12,12,14,13
"pattern_23442",14,18,16,14,12,18,13
"pattern_23443",14,14,14,16,10,10,15
"pattern_23444",18,12,12,10,10,16,11
"pattern_23445",9,15,15,17,13,11,16
"pattern_23446",18,12,10,10,14,18,11
"pattern_23447",12,16,18,16,18,14,15
"pattern_23448",14,16,14,12,16,20,13
"pattern_23449",16,12,8,8,10,18,7
"pattern_23450",13,9,9,11,11,17,12
"pattern_23451",20,12,16,14,16,18,13
"pattern_23452",16,10,12,14,10,12,15
"pattern_23453",17,17,9,11,13,15,8
"pattern_23454",20,12,14,10,10,20,11
"pattern_23455",16,14,12,10,12,18,9
"pattern_23456",20,12,18,12,14,22,11
"pattern_23457",14,18,14,16,14,12,13
"pattern_23458",16,12,16,14,10,14,19
"pattern_23459",18,12,16,12,10,18,11
"pattern_23460",17,11,11,7,9,19,6
"pattern_23461",13,11,13,9,7,13,8
"pattern_23462",16,14,12,10,12,20,9
"pattern_23463",18,14,12,12,14,20,13
"pattern_23464",13,11,9,9,7,15,10
"pattern_23465",18,10,14,12,12,18,11
"pattern_23466",20,12,16,12,12,16,11
"pattern_23467",18,14,16,10,10,16,9
"pattern_23468",14,14,18,12,12,20,9
"pattern_23469",13,7,13,13,9,15,12
"pattern_23470",16,12,10,6,14,18,9
"pattern_23471",18,14,10,10,12,18,9
"pattern_23472",8,12,12,12,12,14,15
"pattern_23473",16,16,14,12,8,16,13
"pattern_23474",16,14,12,12,10,16,9
"pattern_23475",14,16,18,16,10,14,15
"pattern_23476",17,17,13,17,9,17,12
"pattern_23477",12,16,16,14,8,14,13
"pattern_23478",11,11,7,9,9,13,10
"pattern_23479",15,9,11,9,9,15,10
"pattern_23480",18,12,12,8,14,18,11
"pattern_23481",11,19,15,17,15,13,14
"pattern_23482",20,12,16,14,12,20,11
"pattern_23483",18,12,10,6,10,18,9
"pattern_23484",18,12,12,10,14,16,11
"pattern_23485",20,14,16,14,12,20,9
"pattern_23486",12,16,16,12,16,18,13
"pattern_23487",13,15,9,13,15,15,16
"pattern_23488",20,16,12,10,10,20,7
"pattern_23489",11,9,13,15,11,11,16
"pattern_23490",12,16,20,22,12,8,19
"pattern_23491",15,15,13,11,7,15,8
"pattern_23492",18,10,14,10,12,20,7
"pattern_23493",20,14,14,10,8,18,9
"pattern_23494",19,15,15,11,11,19,8
"pattern_23495",20,10,16,12,10,18,11
"pattern_23496",14,14,10,10,12,14,9
"pattern_23497",13,9,13,11,9,15,12
"pattern_23498",9,5,11,11,11,11,12
"pattern_23499",14,14,12,14,16,14,15
"pattern_23500",14,14,12,12,8,16,13
"pattern_23501",16,14,12,12,12,18,11
"pattern_23502",20,10,14,10,14,20,13
"pattern_23503",15,13,15,13,11,15,10
"pattern_23504",17,9,11,7,9,15,8
"pattern_23505",18,12,10,8,12,18,7
"pattern_23506",18,10,10,6,12,18,11
"pattern_23507",16,12,16,14,16,16,17
"pattern_23508",13,9,13,13,13,13,12
"pattern_23509",16,8,8,6,12,18,9
"pattern_23510",15,13,11,11,11,13,14
"pattern_23511",13,13,19,19,15,11,16
"pattern_23512",14,14,18,14,18,18,17
"pattern_23513",14,10,10,10,12,18,7
"pattern_23514",18,16,16,14,14,18,13
"pattern_23515",15,9,11,9,11,13,12
"pattern_23516",16,16,10,10,12,18,7
"pattern_23517",18,12,14,10,12,18,9
"pattern_23518",15,13,11,11,13,15,12
"pattern_23519",15,15,11,13,13,15,14
"pattern_23520",9,11,17,17,11,11,16
